,softwareUnderstanding,understandingConcepts,practiceSM,testSM,tipo_estudante
66,1.344,0.864,1.296,2.016,2
67,2.064,1.224,1.272,2.184,3
68,1.344,0.864,0.96,1.008,2
69,1.344,0.864,1.68,2.976,3
70,0.864,0.624,2.7840000000000003,0.432,2
71,2.352,1.368,2.616,2.904,3
72,1.344,0.864,2.016,2.688,3
73,1.344,0.864,1.872,0.864,2
74,1.344,0.864,2.3040000000000003,3.072,3
75,1.344,0.864,2.832,1.92,1
76,1.584,0.984,0.84,3.096,3
77,2.592,1.488,3.3120000000000003,1.728,1
78,2.928,1.6560000000000001,2.904,3.048,0
79,1.536,0.96,1.3920000000000001,2.544,2
80,2.208,1.296,2.3040000000000003,1.44,1
81,0.528,0.456,1.464,1.32,2
82,0.336,0.36,1.848,0.264,2
83,0.864,0.624,1.056,1.44,2
84,2.736,1.56,2.904,3.096,0
85,0.864,0.624,1.344,2.16,2
86,0.528,0.456,1.1280000000000001,0.84,2
87,1.968,1.176,3.24,2.328,1
88,0.528,0.456,1.272,1.464,2
89,2.4,1.3920000000000001,1.6320000000000001,2.064,3
90,1.68,1.032,1.608,0.984,2
91,0.528,0.456,0.936,1.08,2
92,2.3040000000000003,1.344,3.072,3.168,0
93,1.2,0.792,2.7600000000000002,2.712,1
94,1.536,0.96,0.768,2.064,2
95,1.2,0.792,0.936,1.752,2
96,1.2,0.792,2.088,2.232,2
97,1.2,0.792,0.648,1.368,2
98,0.528,0.456,2.376,0.888,2
99,1.2,0.792,2.568,1.608,2
100,2.544,1.464,2.664,2.232,1
101,1.344,0.888,2.4,2.4,1
102,2.352,1.3920000000000001,1.464,1.224,2
103,0.864,0.648,1.584,2.2560000000000002,2
104,0.864,0.648,1.872,2.2560000000000002,2
105,0.672,0.552,1.488,1.728,2
106,0.672,0.552,1.3920000000000001,1.104,2
107,0.672,0.552,0.528,0.384,2
108,1.68,1.08,0.984,1.032,2
109,2.064,1.272,2.328,1.1280000000000001,1
110,1.3920000000000001,0.96,2.712,0.984,1
111,1.2,0.864,1.8960000000000001,1.8,2
112,0.96,0.744,0.672,2.7840000000000003,2
113,0.672,0.624,0.384,2.352,2
114,0.864,0.72,1.056,1.344,2
115,0.672,0.624,2.208,1.968,2
116,0.528,0.552,0.84,0.6,2
117,1.3920000000000001,0.984,2.232,1.224,2
118,0.672,0.624,1.3920000000000001,0.528,2
119,1.344,0.984,0.672,2.7840000000000003,2
120,1.248,0.936,0.672,1.056,2
121,0.672,0.648,0.528,2.16,2
122,0.5760000000000001,0.6,1.92,0.72,2
123,0.864,0.744,1.536,2.2560000000000002,2
124,0.672,0.672,1.1520000000000001,1.968,2
125,1.008,0.84,0.552,0.6960000000000001,2
126,1.776,1.224,2.424,1.992,1
127,1.728,1.2,1.008,1.872,2
128,0.192,0.432,2.16,1.104,2
129,2.112,1.3920000000000001,3.216,3.12,1
130,2.16,1.416,3.048,1.752,1
131,0.336,0.504,2.328,1.848,2
132,1.1520000000000001,0.912,2.7840000000000003,2.7840000000000003,1
133,0.672,0.672,1.44,1.3920000000000001,2
134,1.872,1.296,1.224,3.336,3
135,1.344,1.032,1.248,2.64,2
136,1.3920000000000001,1.056,2.088,1.032,2
137,1.3920000000000001,1.056,3.048,1.704,1
138,1.68,1.2,1.08,1.608,2
139,1.68,1.2,1.848,1.704,2
140,1.68,1.2,1.8,1.176,2
141,1.68,1.2,3.048,0.984,1
142,1.6320000000000001,1.176,0.8160000000000001,1.488,2
143,1.68,1.2,1.752,2.184,2
144,1.68,1.2,1.992,1.464,2
145,1.68,1.2,2.376,2.856,3
146,1.68,1.2,1.56,1.368,2
147,1.68,1.2,3.096,0.984,1
148,2.16,1.44,2.568,2.424,1
149,0.672,0.6960000000000001,1.68,1.584,2
150,2.16,1.44,3.144,2.8080000000000003,1
151,2.448,1.584,3.336,3.432,0
152,0.672,0.6960000000000001,1.872,0.8160000000000001,2
153,0.672,0.6960000000000001,1.728,0.5760000000000001,2
154,2.16,1.44,3.24,2.568,1
155,2.112,1.416,1.488,3.3120000000000003,3
156,2.976,1.848,3.552,1.584,1
157,0.8160000000000001,0.768,2.7600000000000002,2.376,1
158,0.672,0.6960000000000001,1.776,0.432,2
159,2.208,1.464,2.208,2.208,1
160,2.208,1.464,1.1520000000000001,1.344,2
161,0.864,0.792,2.016,0.768,2
162,0.864,0.792,2.688,1.968,2
163,0.864,0.792,2.208,1.3920000000000001,2
164,0.864,0.792,1.584,2.2560000000000002,2
165,0.864,0.792,2.736,0.528,2
166,2.64,1.68,2.568,3.672,0
167,1.776,1.248,1.368,2.04,2
168,0.96,0.84,1.1520000000000001,0.528,2
169,1.584,1.1520000000000001,2.568,1.848,1
170,2.3040000000000003,1.512,3.456,1.68,1
171,2.7840000000000003,1.752,1.92,3.216,3
172,0.672,0.6960000000000001,0.72,1.584,2
173,2.208,1.464,2.592,1.488,1
174,1.008,0.864,1.8,0.984,2
175,1.008,0.864,1.464,1.464,2
176,1.008,0.864,2.568,2.376,1
177,1.008,0.864,2.856,1.944,1
178,1.008,0.864,1.752,1.944,2
179,1.008,0.864,2.568,1.752,2
180,1.008,0.864,1.032,0.84,2
181,1.008,0.864,0.648,2.136,2
182,1.008,0.864,2.856,1.848,1
183,2.928,1.824,2.904,2.664,0
184,0.672,0.6960000000000001,1.056,1.776,2
185,1.056,0.888,1.728,2.064,2
186,1.536,1.1280000000000001,1.968,2.496,3
187,2.016,1.368,2.688,1.776,1
188,2.016,1.368,2.016,1.536,2
189,2.496,1.608,1.344,2.16,3
190,1.536,1.1280000000000001,0.864,1.68,2
191,1.536,1.1280000000000001,1.2,3.168,3
192,1.536,1.1280000000000001,1.2,1.68,2
193,1.536,1.1280000000000001,1.584,1.824,2
194,2.064,1.3920000000000001,3.096,2.2800000000000002,1
195,1.536,1.1280000000000001,2.64,3.072,3
196,1.536,1.1280000000000001,1.056,2.448,2
197,1.536,1.1280000000000001,2.3040000000000003,2.16,1
198,1.536,1.1280000000000001,1.872,1.776,2
199,2.448,1.584,2.136,1.6560000000000001,1
200,3.072,1.8960000000000001,2.688,2.928,0
201,2.64,1.68,1.368,3.096,3
202,2.7840000000000003,1.752,2.928,3.3120000000000003,0
203,1.2,0.96,2.8080000000000003,2.472,1
204,1.2,0.96,0.984,1.8,2
205,1.2,0.96,1.6560000000000001,0.6960000000000001,2
206,1.2,0.96,2.424,0.888,2
207,1.2,0.96,1.08,2.088,2
208,1.2,0.96,2.088,2.568,2
209,2.112,1.416,1.776,2.016,3
210,1.2,0.96,1.08,1.992,2
211,1.2,0.96,3.0,0.984,1
212,1.2,0.96,1.32,1.08,2
213,1.2,0.96,1.176,1.464,2
214,1.2,0.96,2.8080000000000003,2.904,1
215,1.2,0.96,1.032,3.0,3
216,1.2,0.96,1.032,2.088,2
217,1.2,0.96,2.952,0.648,1
218,2.112,1.416,2.688,2.3040000000000003,1
219,2.544,1.6320000000000001,1.752,2.2800000000000002,3
220,1.488,1.104,2.136,1.944,2
221,1.248,0.984,2.3040000000000003,1.296,2
222,2.736,1.728,1.944,2.856,3
223,1.248,0.984,2.688,2.016,1
224,2.544,1.6320000000000001,2.136,2.424,3
225,1.872,1.296,1.8,3.2880000000000003,3
226,1.872,1.296,1.8960000000000001,2.8080000000000003,3
227,1.872,1.296,2.712,1.704,1
228,1.872,1.296,2.616,1.08,1
229,1.872,1.296,1.1280000000000001,2.424,3
230,1.872,1.296,1.56,2.232,3
231,1.872,1.296,1.416,1.1280000000000001,2
232,1.968,1.344,2.712,1.032,1
233,1.68,1.2,1.1280000000000001,1.176,2
234,1.968,1.344,1.752,1.512,2
235,1.296,1.008,1.6560000000000001,2.232,2
236,2.4,1.56,1.68,3.2640000000000002,3
237,0.528,0.624,1.752,2.424,2
238,0.672,0.6960000000000001,1.008,2.688,2
239,2.2560000000000002,1.488,3.096,3.096,0
240,1.92,1.32,1.44,2.976,3
241,0.528,0.624,1.56,1.704,2
242,1.344,1.032,1.92,2.976,3
243,1.344,1.032,1.584,2.64,3
244,0.528,0.624,1.32,1.8,2
245,1.344,1.032,1.92,2.4,2
246,1.92,1.32,1.536,3.2640000000000002,3
247,1.92,1.32,1.584,2.736,3
248,1.344,1.032,1.92,1.776,2
249,1.344,1.032,2.976,2.208,1
250,1.344,1.032,2.544,1.728,1
251,1.008,0.888,1.848,0.6960000000000001,2
252,0.672,0.72,1.68,2.4,2
253,0.912,0.84,0.84,0.84,2
254,2.352,1.56,1.56,2.904,3
255,1.68,1.224,2.7600000000000002,1.704,1
256,0.864,0.8160000000000001,1.3920000000000001,0.96,2
257,1.6320000000000001,1.2,2.832,2.3040000000000003,1
258,1.2,0.984,2.856,0.84,1
259,1.344,1.08,1.968,0.768,2
260,0.528,0.672,1.608,2.616,2
261,0.528,0.672,1.704,2.52,2
262,1.872,1.368,3.24,1.752,1
263,0.864,0.864,1.248,1.44,2
264,1.536,1.2,1.248,2.544,3
265,1.488,1.176,1.704,1.8960000000000001,2
266,1.344,1.104,2.352,2.7840000000000003,3
267,0.864,0.864,2.016,2.064,2
268,0.672,0.768,0.528,1.872,2
269,2.592,1.728,3.216,2.4,1
270,0.912,0.888,1.608,2.856,2
271,0.672,0.768,1.296,1.6320000000000001,2
272,1.008,0.96,1.08,2.568,2
273,0.528,0.72,1.608,1.704,2
274,1.872,1.3920000000000001,1.32,2.424,3
275,1.2,1.056,0.6,2.568,2
276,2.064,1.488,2.712,1.08,1
277,1.056,0.984,2.496,1.104,2
278,2.016,1.464,1.3920000000000001,2.592,3
279,2.448,1.68,3.2880000000000003,3.48,0
280,1.68,1.296,1.704,2.424,3
281,1.536,1.224,2.592,2.064,1
282,1.536,1.224,0.768,0.864,2
283,1.2,1.056,2.8080000000000003,1.6560000000000001,1
284,0.672,0.792,0.432,0.384,2
285,0.672,0.792,0.384,1.008,2
286,2.208,1.56,3.2640000000000002,1.584,1
287,1.008,0.96,0.888,1.992,2
288,1.3920000000000001,1.1520000000000001,2.7600000000000002,2.136,1
289,1.008,0.96,2.2800000000000002,0.504,2
290,1.296,1.104,1.032,1.6560000000000001,2
291,0.864,0.888,2.016,0.5760000000000001,2
292,1.2,1.056,2.424,2.232,1
293,1.344,1.1280000000000001,2.208,2.352,2
294,1.008,0.96,2.04,0.504,2
295,1.776,1.344,1.416,2.568,3
296,1.2,1.056,1.6560000000000001,2.232,2
297,0.336,0.648,1.032,2.232,2
298,1.44,1.2,1.824,2.688,3
299,0.5760000000000001,0.768,2.3040000000000003,1.104,2
300,1.056,1.008,0.528,2.4,2
301,1.2,1.08,1.512,1.512,2
302,2.496,1.728,3.408,2.832,0
303,0.528,0.744,0.456,1.704,2
304,1.296,1.1280000000000001,1.992,1.752,2
305,1.2,1.08,1.608,3.0,3
306,1.44,1.2,1.1520000000000001,2.64,3
307,1.008,0.984,2.616,2.424,1
308,3.3120000000000003,2.136,2.904,2.952,0
309,1.2,1.08,1.704,2.328,2
310,0.0,0.48,1.6320000000000001,0.72,2
311,1.008,0.984,0.84,1.176,2
312,1.008,1.008,2.568,1.32,2
313,1.2,1.104,2.424,2.328,1
314,2.4,1.704,3.504,3.456,0
315,0.8160000000000001,0.912,1.944,2.2800000000000002,2
316,1.2,1.104,0.984,2.616,2
317,0.528,0.768,1.176,2.376,2
318,2.976,1.992,1.488,3.216,3
319,1.344,1.176,0.8160000000000001,2.544,2
320,1.344,1.176,2.064,1.008,2
321,0.864,0.936,0.672,1.3920000000000001,2
322,1.104,1.056,2.616,1.8,1
323,1.68,1.344,1.944,3.24,3
324,0.864,0.936,0.672,2.4,2
325,1.248,1.1280000000000001,2.88,2.064,1
326,0.912,0.96,1.416,0.84,2
327,1.008,1.008,2.136,0.6,2
328,1.008,1.008,1.944,1.8,2
329,1.92,1.464,2.592,1.2,1
330,2.2560000000000002,1.6320000000000001,3.432,3.192,0
331,1.2,1.104,0.648,2.616,2
332,1.344,1.2,1.536,2.688,3
333,1.344,1.2,2.7840000000000003,1.92,1
334,1.3920000000000001,1.224,3.096,1.704,1
335,1.536,1.296,1.248,1.44,2
336,1.584,1.32,3.096,1.6560000000000001,1
337,1.2,1.1280000000000001,1.224,2.904,3
338,1.2,1.1280000000000001,2.7600000000000002,1.608,1
339,1.2,1.1280000000000001,1.8,2.376,2
340,1.2,1.1280000000000001,0.648,2.04,2
341,0.864,0.96,2.64,2.7840000000000003,1
342,0.864,0.96,2.544,1.824,2
343,0.336,0.6960000000000001,1.08,0.216,2
344,1.2,1.1280000000000001,1.32,1.32,2
345,1.68,1.368,0.888,1.224,2
346,2.208,1.6320000000000001,1.104,1.3920000000000001,2
347,2.352,1.704,3.48,1.992,1
348,0.528,0.792,1.272,1.08,2
349,1.68,1.368,1.608,1.272,2
350,0.864,0.96,2.496,0.96,2
351,1.008,1.032,2.424,2.7600000000000002,3
352,1.872,1.464,2.04,2.184,3
353,0.24,0.648,1.512,2.232,2
354,1.1520000000000001,1.104,1.872,0.5760000000000001,2
355,1.728,1.3920000000000001,1.3920000000000001,3.12,3
356,3.072,2.064,1.872,2.448,3
357,0.864,0.96,1.536,2.2560000000000002,2
358,1.824,1.44,2.016,2.496,3
359,2.448,1.752,2.328,1.992,1
360,1.344,1.2,1.872,2.112,2
361,3.456,2.2800000000000002,3.2640000000000002,3.408,0
362,2.4,1.752,3.12,2.592,1
363,1.248,1.176,2.976,2.928,1
364,1.872,1.488,1.08,1.464,2
365,0.912,1.008,2.184,2.8080000000000003,3
366,2.112,1.608,2.352,2.544,3
367,0.912,1.008,1.512,0.744,2
368,1.68,1.3920000000000001,2.952,1.944,1
369,1.536,1.32,0.768,2.448,2
370,1.68,1.3920000000000001,2.136,3.192,3
371,0.912,1.008,1.704,1.992,2
372,2.7840000000000003,1.944,2.928,3.072,0
373,0.192,0.648,2.4,1.824,2
374,0.912,1.008,1.752,2.2800000000000002,2
375,0.528,0.8160000000000001,1.992,2.424,2
376,2.352,1.728,1.368,1.464,2
377,0.912,1.008,2.616,1.224,2
378,0.96,1.032,2.64,0.96,2
379,0.96,1.032,1.872,2.64,2
380,1.44,1.272,1.3920000000000001,2.208,2
381,0.672,0.888,0.5760000000000001,1.3920000000000001,2
382,0.672,0.888,1.3920000000000001,2.64,2
383,2.208,1.6560000000000001,1.248,3.456,3
384,0.672,0.888,1.3920000000000001,0.864,2
385,2.544,1.824,1.8960000000000001,3.48,3
386,1.92,1.512,2.2560000000000002,2.544,3
387,2.4,1.752,2.16,2.736,3
388,2.16,1.6320000000000001,1.512,2.04,3
389,1.68,1.3920000000000001,1.752,1.6560000000000001,2
390,0.672,0.888,1.3920000000000001,0.5760000000000001,2
391,0.672,0.888,1.44,1.872,2
392,1.68,1.3920000000000001,1.608,2.328,3
393,2.208,1.6560000000000001,3.504,3.216,0
394,1.68,1.3920000000000001,1.848,2.04,2
395,2.2560000000000002,1.68,2.52,1.56,1
396,1.68,1.3920000000000001,2.856,3.144,3
397,3.648,2.376,2.352,1.824,0
398,1.68,1.3920000000000001,1.944,3.144,3
399,1.68,1.3920000000000001,1.1280000000000001,1.464,2
400,2.688,1.8960000000000001,2.688,3.648,0
401,1.968,1.536,1.08,2.7600000000000002,3
402,1.92,1.512,0.96,2.88,3
403,1.92,1.512,2.88,2.736,1
404,2.064,1.584,3.096,1.848,1
405,3.024,2.064,1.608,3.528,3
406,1.68,1.3920000000000001,1.032,2.328,2
407,3.12,2.112,1.992,1.608,1
408,1.2,1.1520000000000001,1.8960000000000001,1.1280000000000001,2
409,1.68,1.3920000000000001,1.224,2.184,2
410,1.68,1.3920000000000001,2.328,3.144,3
411,1.248,1.176,1.584,1.3920000000000001,2
412,2.208,1.6560000000000001,1.1520000000000001,3.36,3
413,1.008,1.056,1.848,0.6960000000000001,2
414,1.248,1.176,1.536,1.92,2
415,1.008,1.056,1.1280000000000001,1.176,2
416,1.008,1.056,2.088,1.08,2
417,1.008,1.056,2.664,2.52,1
418,1.008,1.056,2.424,1.1280000000000001,2
419,2.928,2.016,3.528,2.7600000000000002,0
420,1.008,1.056,2.088,2.904,3
421,1.008,1.056,1.848,2.424,2
422,1.008,1.056,0.792,1.08,2
423,1.008,1.056,0.6,2.376,2
424,2.64,1.872,3.096,2.712,0
425,2.832,1.968,1.944,2.904,3
426,1.3920000000000001,1.248,2.7600000000000002,2.856,1
427,1.248,1.176,1.344,1.296,2
428,3.072,2.088,2.2560000000000002,3.36,0
429,1.3920000000000001,1.248,2.232,2.856,3
430,0.336,0.72,1.464,0.504,2
431,1.3920000000000001,1.248,2.952,0.84,1
432,2.112,1.608,2.4,1.488,1
433,2.16,1.6320000000000001,2.232,1.704,1
434,0.336,0.72,0.456,2.232,2
435,1.824,1.464,1.968,1.488,2
436,1.248,1.176,1.344,2.016,2
437,1.248,1.176,1.584,1.968,2
438,2.016,1.56,2.736,2.736,1
439,2.16,1.6320000000000001,2.952,2.472,1
440,2.208,1.6560000000000001,2.208,3.3120000000000003,3
441,1.3920000000000001,1.248,2.856,1.368,1
442,1.584,1.344,0.984,3.096,3
443,2.4,1.752,1.872,3.216,3
444,1.92,1.512,2.496,3.024,3
445,2.208,1.6560000000000001,1.104,2.16,3
446,1.584,1.344,2.712,2.04,1
447,1.104,1.104,0.552,1.848,2
448,1.3920000000000001,1.248,2.2800000000000002,0.744,2
449,2.016,1.56,2.208,2.7840000000000003,3
450,1.728,1.416,1.824,3.168,3
451,2.352,1.728,2.904,3.048,0
452,1.344,1.224,2.2560000000000002,1.584,2
453,1.344,1.224,1.2,2.736,3
454,1.872,1.488,3.0,2.7600000000000002,1
455,1.344,1.224,0.912,2.112,2
456,2.016,1.56,1.344,1.968,2
457,1.344,1.224,1.824,1.968,2
458,2.016,1.56,3.36,1.968,1
459,1.344,1.224,2.496,2.736,3
460,2.7840000000000003,1.944,2.208,2.016,1
461,2.208,1.6560000000000001,3.024,3.216,0
462,1.536,1.32,1.68,2.112,2
463,2.064,1.584,3.336,2.568,1
464,1.536,1.32,2.976,2.88,1
465,1.584,1.344,1.8960000000000001,3.192,3
466,1.1520000000000001,1.1280000000000001,1.344,1.92,2
467,1.344,1.224,2.688,1.776,1
468,1.344,1.224,0.672,2.496,2
469,2.064,1.584,2.616,1.368,1
470,1.344,1.224,0.72,2.88,3
471,1.344,1.224,2.064,2.64,3
472,2.064,1.584,2.616,2.184,1
473,1.728,1.416,3.216,2.64,1
474,3.072,2.088,2.832,3.7920000000000003,0
475,2.592,1.848,3.2640000000000002,2.544,0
476,2.592,1.848,1.296,3.36,3
477,2.448,1.776,2.328,1.512,1
478,1.728,1.416,1.584,1.584,2
479,2.208,1.6560000000000001,1.2,2.688,3
480,0.624,0.864,2.088,2.088,2
481,2.352,1.728,1.56,1.752,3
482,1.536,1.32,2.832,2.496,1
483,1.872,1.488,2.7600000000000002,1.944,1
484,1.872,1.488,3.336,1.512,1
485,2.4,1.752,2.832,2.064,1
486,1.776,1.44,1.224,2.8080000000000003,3
487,2.544,1.824,2.328,1.368,1
488,1.872,1.488,2.712,1.08,1
489,1.872,1.488,3.048,2.856,1
490,2.064,1.584,1.944,1.416,1
491,1.872,1.488,3.0,1.08,1
492,1.872,1.488,3.096,2.8080000000000003,1
493,1.872,1.488,1.704,2.232,3
494,1.872,1.488,2.04,2.904,3
495,2.544,1.824,2.664,1.416,1
496,1.872,1.488,1.512,2.2800000000000002,3
497,1.536,1.32,2.688,0.8160000000000001,1
498,2.2560000000000002,1.68,1.8,1.848,3
499,1.872,1.488,2.376,3.048,3
500,1.536,1.32,0.912,2.832,3
501,1.872,1.488,2.7600000000000002,2.952,3
502,2.16,1.6320000000000001,2.568,1.512,1
503,1.872,1.488,2.952,1.368,1
504,2.064,1.584,2.04,1.032,1
505,2.064,1.584,3.096,2.52,1
506,1.776,1.44,1.704,2.568,3
507,1.872,1.488,3.0,1.464,1
508,1.872,1.488,1.464,1.704,2
509,2.208,1.6560000000000001,3.168,1.6320000000000001,1
510,1.2,1.1520000000000001,0.6960000000000001,2.904,3
511,1.2,1.1520000000000001,1.704,1.56,2
512,1.2,1.1520000000000001,1.6560000000000001,1.176,2
513,1.2,1.1520000000000001,0.744,2.7600000000000002,2
514,1.2,1.1520000000000001,2.52,0.6,2
515,1.776,1.44,3.048,2.904,1
516,1.2,1.1520000000000001,1.176,2.136,2
517,1.2,1.1520000000000001,1.224,1.512,2
518,3.168,2.136,2.208,3.648,0
519,1.536,1.32,2.208,1.6320000000000001,2
520,1.536,1.32,2.16,2.7840000000000003,3
521,1.2,1.1520000000000001,2.232,2.904,3
522,1.2,1.1520000000000001,1.224,2.952,3
523,2.3040000000000003,1.704,2.496,2.352,1
524,0.624,0.864,0.984,0.792,2
525,1.6320000000000001,1.368,1.104,1.44,2
526,2.208,1.6560000000000001,2.64,2.544,1
527,2.496,1.8,3.36,1.536,1
528,0.864,0.984,1.2,2.3040000000000003,2
529,0.864,0.984,1.44,0.864,2
530,0.864,0.984,1.728,2.7840000000000003,2
531,0.864,0.984,2.544,1.056,2
532,1.2,1.1520000000000001,1.848,1.608,2
533,0.864,0.984,0.528,0.8160000000000001,2
534,0.864,0.984,0.624,2.16,2
535,0.864,0.984,2.352,2.832,3
536,0.864,0.984,2.832,1.1520000000000001,1
537,1.2,1.1520000000000001,1.08,1.6560000000000001,2
538,1.2,1.1520000000000001,1.032,1.176,2
539,2.688,1.8960000000000001,2.448,2.592,3
540,2.496,1.8,3.6,1.344,1
541,1.6320000000000001,1.368,2.112,2.832,3
542,1.6320000000000001,1.368,2.496,1.968,1
543,2.496,1.8,1.968,2.544,3
544,1.584,1.344,2.424,1.8,1
545,3.36,2.232,2.352,3.84,0
546,0.528,0.8160000000000001,1.08,0.552,2
547,1.248,1.176,1.248,1.296,2
548,1.536,1.32,1.008,3.12,3
549,1.92,1.536,2.208,1.056,1
550,0.864,1.008,1.584,0.432,2
551,1.92,1.536,1.776,1.008,2
552,1.1520000000000001,1.1520000000000001,0.5760000000000001,2.928,3
553,0.864,1.008,0.912,1.104,2
554,2.112,1.6320000000000001,1.296,1.68,2
555,1.008,1.08,0.792,0.936,2
556,1.008,1.08,1.8960000000000001,1.032,2
557,1.008,1.08,1.512,2.712,2
558,2.832,1.992,3.8160000000000003,1.752,1
559,1.68,1.416,2.568,1.8,1
560,1.344,1.248,0.8160000000000001,1.68,2
561,1.344,1.248,3.072,0.8160000000000001,1
562,1.68,1.416,3.048,1.56,1
563,1.536,1.344,1.3920000000000001,2.832,3
564,2.064,1.608,1.416,1.416,2
565,1.2,1.176,2.856,2.616,1
566,0.528,0.84,2.568,1.8960000000000001,2
567,1.776,1.464,1.944,1.32,2
568,0.528,0.84,0.792,0.84,2
569,1.3920000000000001,1.272,1.8960000000000001,1.032,2
570,1.584,1.368,2.616,2.184,1
571,1.872,1.512,1.1280000000000001,2.52,3
572,0.336,0.744,0.456,1.368,2
573,1.872,1.512,1.56,1.704,2
574,1.536,1.344,3.024,1.2,1
575,1.584,1.368,2.712,1.272,1
576,1.488,1.32,2.2800000000000002,2.856,3
577,1.248,1.2,2.208,0.912,2
578,1.344,1.272,2.7840000000000003,0.864,1
579,2.016,1.608,1.1520000000000001,1.008,2
580,0.912,1.056,1.176,0.504,2
581,1.248,1.224,3.024,2.064,1
582,2.112,1.6560000000000001,2.496,2.544,1
583,2.3040000000000003,1.752,2.112,2.112,3
584,2.688,1.944,1.6320000000000001,3.648,3
585,1.68,1.44,2.184,3.048,3
586,0.8160000000000001,1.008,2.664,1.32,2
587,1.68,1.44,0.888,2.184,2
588,2.448,1.824,1.512,3.2880000000000003,3
589,1.536,1.368,1.872,3.12,3
590,1.536,1.368,1.248,2.352,2
591,1.104,1.1520000000000001,2.184,1.8,2
592,1.68,1.44,2.376,0.936,1
593,1.536,1.368,1.536,2.208,2
594,1.008,1.104,2.664,2.8080000000000003,1
595,2.16,1.68,1.848,1.944,3
596,1.008,1.104,0.552,1.608,2
597,1.008,1.104,2.8080000000000003,2.232,1
598,1.2,1.2,2.088,0.6,2
599,1.536,1.368,1.344,2.3040000000000003,2
600,1.872,1.536,2.088,1.992,1
601,1.2,1.2,1.32,2.952,3
602,1.68,1.464,1.512,1.848,2
603,0.528,0.888,1.704,1.224,2
604,1.008,1.1280000000000001,2.04,1.08,2
605,1.008,1.1280000000000001,1.032,1.1280000000000001,2
606,1.2,1.224,0.6960000000000001,2.904,3
607,1.104,1.176,1.56,2.376,2
608,1.2,1.224,1.944,0.648,2
609,0.864,1.056,0.96,1.248,2
610,1.872,1.56,0.936,3.048,3
611,0.864,1.056,1.536,1.968,2
612,0.336,0.792,0.6960000000000001,1.8960000000000001,2
613,0.768,1.008,1.824,2.544,2
614,1.488,1.368,2.424,1.512,1
615,0.672,0.96,2.016,2.064,2
616,0.672,0.96,1.344,1.968,2
617,1.68,1.464,1.944,1.176,2
