,softwareUnderstanding,understandingConcepts,practiceSM,testSM,tipo_estudante
292,0.075,0.066,0.1515,0.1395,1
293,0.084,0.07050000000000001,0.138,0.147,2
294,0.063,0.06,0.1275,0.0315,2
295,0.111,0.084,0.0885,0.1605,3
296,0.075,0.066,0.10350000000000001,0.1395,2
297,0.021,0.0405,0.0645,0.1395,2
298,0.09,0.075,0.114,0.168,3
299,0.036000000000000004,0.048,0.14400000000000002,0.069,2
300,0.066,0.063,0.033,0.15,2
301,0.075,0.0675,0.0945,0.0945,2
302,0.156,0.108,0.213,0.177,0
303,0.033,0.0465,0.0285,0.1065,2
304,0.081,0.07050000000000001,0.1245,0.1095,2
305,0.075,0.0675,0.1005,0.1875,3
306,0.09,0.075,0.07200000000000001,0.165,3
307,0.063,0.0615,0.1635,0.1515,1
308,0.20700000000000002,0.1335,0.1815,0.1845,0
309,0.075,0.0675,0.1065,0.1455,2
310,0.0,0.03,0.10200000000000001,0.045,2
311,0.063,0.0615,0.0525,0.0735,2
312,0.063,0.063,0.1605,0.0825,2
313,0.075,0.069,0.1515,0.1455,1
314,0.15,0.1065,0.219,0.216,0
315,0.051000000000000004,0.057,0.1215,0.14250000000000002,2
316,0.075,0.069,0.0615,0.1635,2
317,0.033,0.048,0.0735,0.1485,2
318,0.186,0.1245,0.093,0.201,3
319,0.084,0.0735,0.051000000000000004,0.159,2
320,0.084,0.0735,0.129,0.063,2
321,0.054,0.0585,0.042,0.08700000000000001,2
322,0.069,0.066,0.1635,0.1125,1
323,0.105,0.084,0.1215,0.2025,3
324,0.054,0.0585,0.042,0.15,2
325,0.078,0.07050000000000001,0.18,0.129,1
326,0.057,0.06,0.0885,0.0525,2
327,0.063,0.063,0.1335,0.0375,2
328,0.063,0.063,0.1215,0.1125,2
329,0.12,0.0915,0.162,0.075,1
330,0.14100000000000001,0.10200000000000001,0.2145,0.1995,0
331,0.075,0.069,0.0405,0.1635,2
332,0.084,0.075,0.096,0.168,3
333,0.084,0.075,0.17400000000000002,0.12,1
334,0.08700000000000001,0.0765,0.1935,0.1065,1
335,0.096,0.081,0.078,0.09,2
336,0.099,0.0825,0.1935,0.10350000000000001,1
337,0.075,0.07050000000000001,0.0765,0.1815,3
338,0.075,0.07050000000000001,0.17250000000000001,0.1005,1
339,0.075,0.07050000000000001,0.1125,0.1485,2
340,0.075,0.07050000000000001,0.0405,0.1275,2
341,0.054,0.06,0.165,0.17400000000000002,1
342,0.054,0.06,0.159,0.114,2
343,0.021,0.043500000000000004,0.0675,0.0135,2
344,0.075,0.07050000000000001,0.0825,0.0825,2
345,0.105,0.0855,0.0555,0.0765,2
346,0.138,0.10200000000000001,0.069,0.08700000000000001,2
347,0.147,0.1065,0.2175,0.1245,1
348,0.033,0.0495,0.0795,0.0675,2
349,0.105,0.0855,0.1005,0.0795,2
350,0.054,0.06,0.156,0.06,2
351,0.063,0.0645,0.1515,0.17250000000000001,3
352,0.117,0.0915,0.1275,0.1365,3
353,0.015,0.0405,0.0945,0.1395,2
354,0.07200000000000001,0.069,0.117,0.036000000000000004,2
355,0.108,0.08700000000000001,0.08700000000000001,0.195,3
356,0.192,0.129,0.117,0.153,3
357,0.054,0.06,0.096,0.14100000000000001,2
358,0.114,0.09,0.126,0.156,3
359,0.153,0.1095,0.1455,0.1245,1
360,0.084,0.075,0.117,0.132,2
361,0.216,0.14250000000000002,0.20400000000000001,0.213,0
362,0.15,0.1095,0.195,0.162,1
363,0.078,0.0735,0.186,0.183,1
364,0.117,0.093,0.0675,0.0915,2
365,0.057,0.063,0.1365,0.17550000000000002,3
366,0.132,0.1005,0.147,0.159,3
367,0.057,0.063,0.0945,0.0465,2
368,0.105,0.08700000000000001,0.1845,0.1215,1
369,0.096,0.0825,0.048,0.153,2
370,0.105,0.08700000000000001,0.1335,0.1995,3
371,0.057,0.063,0.1065,0.1245,2
372,0.17400000000000002,0.1215,0.183,0.192,0
373,0.012,0.0405,0.15,0.114,2
374,0.057,0.063,0.1095,0.14250000000000002,2
375,0.033,0.051000000000000004,0.1245,0.1515,2
376,0.147,0.108,0.0855,0.0915,2
377,0.057,0.063,0.1635,0.0765,2
378,0.06,0.0645,0.165,0.06,2
379,0.06,0.0645,0.117,0.165,2
380,0.09,0.0795,0.08700000000000001,0.138,2
381,0.042,0.0555,0.036000000000000004,0.08700000000000001,2
382,0.042,0.0555,0.08700000000000001,0.165,2
383,0.138,0.10350000000000001,0.078,0.216,3
384,0.042,0.0555,0.08700000000000001,0.054,2
385,0.159,0.114,0.11850000000000001,0.2175,3
386,0.12,0.0945,0.14100000000000001,0.159,3
387,0.15,0.1095,0.135,0.171,3
388,0.135,0.10200000000000001,0.0945,0.1275,3
389,0.105,0.08700000000000001,0.1095,0.10350000000000001,2
390,0.042,0.0555,0.08700000000000001,0.036000000000000004,2
391,0.042,0.0555,0.09,0.117,2
392,0.105,0.08700000000000001,0.1005,0.1455,3
393,0.138,0.10350000000000001,0.219,0.201,0
394,0.105,0.08700000000000001,0.1155,0.1275,2
395,0.14100000000000001,0.105,0.1575,0.0975,1
396,0.105,0.08700000000000001,0.1785,0.1965,3
397,0.228,0.1485,0.147,0.114,0
398,0.105,0.08700000000000001,0.1215,0.1965,3
399,0.105,0.08700000000000001,0.07050000000000001,0.0915,2
400,0.168,0.11850000000000001,0.168,0.228,0
401,0.123,0.096,0.0675,0.17250000000000001,3
402,0.12,0.0945,0.06,0.18,3
403,0.12,0.0945,0.18,0.171,1
404,0.129,0.099,0.1935,0.1155,1
405,0.189,0.129,0.1005,0.2205,3
406,0.105,0.08700000000000001,0.0645,0.1455,2
407,0.195,0.132,0.1245,0.1005,1
408,0.075,0.07200000000000001,0.11850000000000001,0.07050000000000001,2
409,0.105,0.08700000000000001,0.0765,0.1365,2
410,0.105,0.08700000000000001,0.1455,0.1965,3
411,0.078,0.0735,0.099,0.08700000000000001,2
412,0.138,0.10350000000000001,0.07200000000000001,0.21,3
413,0.063,0.066,0.1155,0.043500000000000004,2
414,0.078,0.0735,0.096,0.12,2
415,0.063,0.066,0.07050000000000001,0.0735,2
416,0.063,0.066,0.1305,0.0675,2
417,0.063,0.066,0.1665,0.1575,1
418,0.063,0.066,0.1515,0.07050000000000001,2
419,0.183,0.126,0.2205,0.17250000000000001,0
420,0.063,0.066,0.1305,0.1815,3
421,0.063,0.066,0.1155,0.1515,2
422,0.063,0.066,0.0495,0.0675,2
423,0.063,0.066,0.0375,0.1485,2
424,0.165,0.117,0.1935,0.1695,0
425,0.177,0.123,0.1215,0.1815,3
426,0.08700000000000001,0.078,0.17250000000000001,0.1785,1
427,0.078,0.0735,0.084,0.081,2
428,0.192,0.1305,0.14100000000000001,0.21,0
429,0.08700000000000001,0.078,0.1395,0.1785,3
430,0.021,0.045,0.0915,0.0315,2
431,0.08700000000000001,0.078,0.1845,0.0525,1
432,0.132,0.1005,0.15,0.093,1
433,0.135,0.10200000000000001,0.1395,0.1065,1
434,0.021,0.045,0.0285,0.1395,2
435,0.114,0.0915,0.123,0.093,2
436,0.078,0.0735,0.084,0.126,2
437,0.078,0.0735,0.099,0.123,2
438,0.126,0.0975,0.171,0.171,1
439,0.135,0.10200000000000001,0.1845,0.1545,1
440,0.138,0.10350000000000001,0.138,0.20700000000000002,3
441,0.08700000000000001,0.078,0.1785,0.0855,1
442,0.099,0.084,0.0615,0.1935,3
443,0.15,0.1095,0.117,0.201,3
444,0.12,0.0945,0.156,0.189,3
445,0.138,0.10350000000000001,0.069,0.135,3
446,0.099,0.084,0.1695,0.1275,1
447,0.069,0.069,0.0345,0.1155,2
448,0.08700000000000001,0.078,0.14250000000000002,0.0465,2
449,0.126,0.0975,0.138,0.17400000000000002,3
450,0.108,0.0885,0.114,0.198,3
451,0.147,0.108,0.1815,0.1905,0
452,0.084,0.0765,0.14100000000000001,0.099,2
453,0.084,0.0765,0.075,0.171,3
454,0.117,0.093,0.1875,0.17250000000000001,1
455,0.084,0.0765,0.057,0.132,2
456,0.126,0.0975,0.084,0.123,2
457,0.084,0.0765,0.114,0.123,2
458,0.126,0.0975,0.21,0.123,1
459,0.084,0.0765,0.156,0.171,3
460,0.17400000000000002,0.1215,0.138,0.126,1
461,0.138,0.10350000000000001,0.189,0.201,0
462,0.096,0.0825,0.105,0.132,2
463,0.129,0.099,0.2085,0.1605,1
464,0.096,0.0825,0.186,0.18,1
465,0.099,0.084,0.11850000000000001,0.1995,3
466,0.07200000000000001,0.07050000000000001,0.084,0.12,2
467,0.084,0.0765,0.168,0.111,1
468,0.084,0.0765,0.042,0.156,2
469,0.129,0.099,0.1635,0.0855,1
470,0.084,0.0765,0.045,0.18,3
471,0.084,0.0765,0.129,0.165,3
472,0.129,0.099,0.1635,0.1365,1
473,0.108,0.0885,0.201,0.165,1
474,0.192,0.1305,0.177,0.23700000000000002,0
475,0.162,0.1155,0.20400000000000001,0.159,0
476,0.162,0.1155,0.081,0.21,3
477,0.153,0.111,0.1455,0.0945,1
478,0.108,0.0885,0.099,0.099,2
479,0.138,0.10350000000000001,0.075,0.168,3
480,0.039,0.054,0.1305,0.1305,2
481,0.147,0.108,0.0975,0.1095,3
482,0.096,0.0825,0.177,0.156,1
483,0.117,0.093,0.17250000000000001,0.1215,1
484,0.117,0.093,0.2085,0.0945,1
485,0.15,0.1095,0.177,0.129,1
486,0.111,0.09,0.0765,0.17550000000000002,3
487,0.159,0.114,0.1455,0.0855,1
488,0.117,0.093,0.1695,0.0675,1
489,0.117,0.093,0.1905,0.1785,1
490,0.129,0.099,0.1215,0.0885,1
491,0.117,0.093,0.1875,0.0675,1
492,0.117,0.093,0.1935,0.17550000000000002,1
493,0.117,0.093,0.1065,0.1395,3
494,0.117,0.093,0.1275,0.1815,3
495,0.159,0.114,0.1665,0.0885,1
496,0.117,0.093,0.0945,0.14250000000000002,3
497,0.096,0.0825,0.168,0.051000000000000004,1
498,0.14100000000000001,0.105,0.1125,0.1155,3
499,0.117,0.093,0.1485,0.1905,3
500,0.096,0.0825,0.057,0.177,3
501,0.117,0.093,0.17250000000000001,0.1845,3
502,0.135,0.10200000000000001,0.1605,0.0945,1
503,0.117,0.093,0.1845,0.0855,1
504,0.129,0.099,0.1275,0.0645,1
505,0.129,0.099,0.1935,0.1575,1
506,0.111,0.09,0.1065,0.1605,3
507,0.117,0.093,0.1875,0.0915,1
508,0.117,0.093,0.0915,0.1065,2
509,0.138,0.10350000000000001,0.198,0.10200000000000001,1
510,0.075,0.07200000000000001,0.043500000000000004,0.1815,3
511,0.075,0.07200000000000001,0.1065,0.0975,2
512,0.075,0.07200000000000001,0.10350000000000001,0.0735,2
513,0.075,0.07200000000000001,0.0465,0.17250000000000001,2
514,0.075,0.07200000000000001,0.1575,0.0375,2
515,0.111,0.09,0.1905,0.1815,1
516,0.075,0.07200000000000001,0.0735,0.1335,2
517,0.075,0.07200000000000001,0.0765,0.0945,2
518,0.198,0.1335,0.138,0.228,0
519,0.096,0.0825,0.138,0.10200000000000001,2
520,0.096,0.0825,0.135,0.17400000000000002,3
521,0.075,0.07200000000000001,0.1395,0.1815,3
522,0.075,0.07200000000000001,0.0765,0.1845,3
523,0.14400000000000002,0.1065,0.156,0.147,1
524,0.039,0.054,0.0615,0.0495,2
525,0.10200000000000001,0.0855,0.069,0.09,2
526,0.138,0.10350000000000001,0.165,0.159,1
527,0.156,0.1125,0.21,0.096,1
528,0.054,0.0615,0.075,0.14400000000000002,2
529,0.054,0.0615,0.09,0.054,2
530,0.054,0.0615,0.108,0.17400000000000002,2
531,0.054,0.0615,0.159,0.066,2
532,0.075,0.07200000000000001,0.1155,0.1005,2
533,0.054,0.0615,0.033,0.051000000000000004,2
534,0.054,0.0615,0.039,0.135,2
535,0.054,0.0615,0.147,0.177,3
536,0.054,0.0615,0.177,0.07200000000000001,1
537,0.075,0.07200000000000001,0.0675,0.10350000000000001,2
538,0.075,0.07200000000000001,0.0645,0.0735,2
539,0.168,0.11850000000000001,0.153,0.162,3
540,0.156,0.1125,0.225,0.084,1
541,0.10200000000000001,0.0855,0.132,0.177,3
542,0.10200000000000001,0.0855,0.156,0.123,1
543,0.156,0.1125,0.123,0.159,3
544,0.099,0.084,0.1515,0.1125,1
545,0.21,0.1395,0.147,0.24,0
546,0.033,0.051000000000000004,0.0675,0.0345,2
547,0.078,0.0735,0.078,0.081,2
548,0.096,0.0825,0.063,0.195,3
549,0.12,0.096,0.138,0.066,1
550,0.054,0.063,0.099,0.027,2
551,0.12,0.096,0.111,0.063,2
552,0.07200000000000001,0.07200000000000001,0.036000000000000004,0.183,3
553,0.054,0.063,0.057,0.069,2
554,0.132,0.10200000000000001,0.081,0.105,2
555,0.063,0.0675,0.0495,0.0585,2
556,0.063,0.0675,0.11850000000000001,0.0645,2
557,0.063,0.0675,0.0945,0.1695,2
558,0.177,0.1245,0.23850000000000002,0.1095,1
559,0.105,0.0885,0.1605,0.1125,1
560,0.084,0.078,0.051000000000000004,0.105,2
561,0.084,0.078,0.192,0.051000000000000004,1
562,0.105,0.0885,0.1905,0.0975,1
563,0.096,0.084,0.08700000000000001,0.177,3
564,0.129,0.1005,0.0885,0.0885,2
565,0.075,0.0735,0.1785,0.1635,1
566,0.033,0.0525,0.1605,0.11850000000000001,2
567,0.111,0.0915,0.1215,0.0825,2
568,0.033,0.0525,0.0495,0.0525,2
569,0.08700000000000001,0.0795,0.11850000000000001,0.0645,2
570,0.099,0.0855,0.1635,0.1365,1
571,0.117,0.0945,0.07050000000000001,0.1575,3
572,0.021,0.0465,0.0285,0.0855,2
573,0.117,0.0945,0.0975,0.1065,2
574,0.096,0.084,0.189,0.075,1
575,0.099,0.0855,0.1695,0.0795,1
576,0.093,0.0825,0.14250000000000002,0.1785,3
577,0.078,0.075,0.138,0.057,2
578,0.084,0.0795,0.17400000000000002,0.054,1
579,0.126,0.1005,0.07200000000000001,0.063,2
580,0.057,0.066,0.0735,0.0315,2
581,0.078,0.0765,0.189,0.129,1
582,0.132,0.10350000000000001,0.156,0.159,1
