,softwareUnderstanding,understandingConcepts,practiceSM,testSM,tipo_estudante
0,0.0,0.0,0.258,0.054,2
1,0.0,0.0,0.06,0.012,2
2,0.0,0.0,0.228,0.264,2
3,0.0,0.0,0.294,0.294,2
4,0.0,0.0,0.042,0.156,2
5,0.0,0.0,0.192,0.132,2
6,0.168,0.084,0.372,0.192,1
7,0.246,0.123,0.387,0.303,1
8,0.20400000000000001,0.10200000000000001,0.15,0.228,2
9,0.084,0.042,0.108,0.246,2
10,0.024,0.012,0.21,0.126,2
11,0.084,0.042,0.084,0.07200000000000001,2
12,0.0,0.0,0.006,0.042,2
13,0.258,0.129,0.261,0.165,2
14,0.0,0.0,0.222,0.276,2
15,0.0,0.0,0.108,0.03,2
16,0.24,0.12,0.258,0.39,3
17,0.0,0.0,0.024,0.17400000000000002,2
18,0.246,0.123,0.14100000000000001,0.201,2
19,0.15,0.075,0.165,0.267,2
20,0.0,0.0,0.198,0.114,2
21,0.126,0.063,0.243,0.261,2
22,0.192,0.096,0.20400000000000001,0.20400000000000001,2
23,0.192,0.096,0.20400000000000001,0.36,3
24,0.234,0.117,0.165,0.129,2
25,0.21,0.105,0.14100000000000001,0.159,2
26,0.084,0.042,0.324,0.138,2
27,0.084,0.042,0.312,0.186,2
28,0.108,0.054,0.126,0.10200000000000001,2
29,0.21,0.105,0.309,0.255,1
30,0.108,0.054,0.07200000000000001,0.21,2
31,0.0,0.0,0.3,0.228,2
32,0.0,0.0,0.186,0.28800000000000003,2
33,0.234,0.117,0.267,0.309,3
34,0.126,0.069,0.201,0.243,2
35,0.246,0.129,0.249,0.189,2
36,0.276,0.147,0.156,0.156,2
37,0.318,0.171,0.321,0.225,1
38,0.12,0.07200000000000001,0.192,0.192,2
39,0.0,0.015,0.28800000000000003,0.162,2
40,0.252,0.14400000000000002,0.402,0.28800000000000003,1
41,0.18,0.111,0.132,0.216,2
42,0.192,0.12,0.354,0.27,1
43,0.312,0.18,0.162,0.33,3
44,0.21,0.129,0.195,0.339,3
45,0.12,0.084,0.246,0.234,2
46,0.306,0.177,0.159,0.327,3
47,0.042,0.045,0.297,0.201,2
48,0.132,0.09,0.17400000000000002,0.138,2
49,0.234,0.14100000000000001,0.189,0.201,2
50,0.126,0.08700000000000001,0.255,0.297,2
51,0.336,0.192,0.33,0.312,1
52,0.126,0.08700000000000001,0.117,0.147,2
53,0.126,0.08700000000000001,0.081,0.249,2
54,0.126,0.08700000000000001,0.147,0.321,2
55,0.126,0.08700000000000001,0.34500000000000003,0.315,1
56,0.126,0.08700000000000001,0.123,0.297,2
57,0.234,0.14100000000000001,0.393,0.381,1
58,0.108,0.078,0.156,0.132,2
59,0.198,0.123,0.099,0.159,2
60,0.084,0.066,0.276,0.07200000000000001,2
61,0.084,0.066,0.312,0.264,2
62,0.354,0.201,0.327,0.35100000000000003,0
63,0.084,0.066,0.156,0.20400000000000001,2
64,0.084,0.066,0.228,0.09,2
65,0.168,0.108,0.14400000000000002,0.09,2
66,0.168,0.108,0.162,0.252,2
67,0.258,0.153,0.159,0.273,3
68,0.168,0.108,0.12,0.126,2
69,0.168,0.108,0.21,0.372,3
70,0.108,0.078,0.34800000000000003,0.054,2
71,0.294,0.171,0.327,0.363,3
72,0.168,0.108,0.252,0.336,3
73,0.168,0.108,0.234,0.108,2
74,0.168,0.108,0.28800000000000003,0.384,3
75,0.168,0.108,0.354,0.24,1
76,0.198,0.123,0.105,0.387,3
77,0.324,0.186,0.41400000000000003,0.216,1
78,0.366,0.20700000000000002,0.363,0.381,0
79,0.192,0.12,0.17400000000000002,0.318,2
80,0.276,0.162,0.28800000000000003,0.18,1
81,0.066,0.057,0.183,0.165,2
82,0.042,0.045,0.231,0.033,2
83,0.108,0.078,0.132,0.18,2
84,0.342,0.195,0.363,0.387,0
85,0.108,0.078,0.168,0.27,2
86,0.066,0.057,0.14100000000000001,0.105,2
87,0.246,0.147,0.405,0.291,1
88,0.066,0.057,0.159,0.183,2
89,0.3,0.17400000000000002,0.20400000000000001,0.258,3
90,0.21,0.129,0.201,0.123,2
91,0.066,0.057,0.117,0.135,2
92,0.28800000000000003,0.168,0.384,0.396,0
93,0.15,0.099,0.34500000000000003,0.339,1
94,0.192,0.12,0.096,0.258,2
95,0.15,0.099,0.117,0.219,2
96,0.15,0.099,0.261,0.279,2
97,0.15,0.099,0.081,0.171,2
98,0.066,0.057,0.297,0.111,2
99,0.15,0.099,0.321,0.201,2
100,0.318,0.183,0.333,0.279,1
101,0.168,0.111,0.3,0.3,1
102,0.294,0.17400000000000002,0.183,0.153,2
103,0.108,0.081,0.198,0.28200000000000003,2
104,0.108,0.081,0.234,0.28200000000000003,2
105,0.084,0.069,0.186,0.216,2
106,0.084,0.069,0.17400000000000002,0.138,2
107,0.084,0.069,0.066,0.048,2
108,0.21,0.135,0.123,0.129,2
109,0.258,0.159,0.291,0.14100000000000001,1
110,0.17400000000000002,0.12,0.339,0.123,1
111,0.15,0.108,0.23700000000000002,0.225,2
112,0.12,0.093,0.084,0.34800000000000003,2
113,0.084,0.078,0.048,0.294,2
114,0.108,0.09,0.132,0.168,2
115,0.084,0.078,0.276,0.246,2
116,0.066,0.069,0.105,0.075,2
117,0.17400000000000002,0.123,0.279,0.153,2
118,0.084,0.078,0.17400000000000002,0.066,2
119,0.168,0.123,0.084,0.34800000000000003,2
120,0.156,0.117,0.084,0.132,2
121,0.084,0.081,0.066,0.27,2
122,0.07200000000000001,0.075,0.24,0.09,2
123,0.108,0.093,0.192,0.28200000000000003,2
124,0.084,0.084,0.14400000000000002,0.246,2
125,0.126,0.105,0.069,0.08700000000000001,2
126,0.222,0.153,0.303,0.249,1
127,0.216,0.15,0.126,0.234,2
128,0.024,0.054,0.27,0.138,2
129,0.264,0.17400000000000002,0.402,0.39,1
130,0.27,0.177,0.381,0.219,1
131,0.042,0.063,0.291,0.231,2
132,0.14400000000000002,0.114,0.34800000000000003,0.34800000000000003,1
133,0.084,0.084,0.18,0.17400000000000002,2
134,0.234,0.162,0.153,0.417,3
135,0.168,0.129,0.156,0.33,2
136,0.17400000000000002,0.132,0.261,0.129,2
137,0.17400000000000002,0.132,0.381,0.213,1
138,0.21,0.15,0.135,0.201,2
139,0.21,0.15,0.231,0.213,2
140,0.21,0.15,0.225,0.147,2
141,0.21,0.15,0.381,0.123,1
142,0.20400000000000001,0.147,0.10200000000000001,0.186,2
143,0.21,0.15,0.219,0.273,2
144,0.21,0.15,0.249,0.183,2
145,0.21,0.15,0.297,0.357,3
146,0.21,0.15,0.195,0.171,2
147,0.21,0.15,0.387,0.123,1
148,0.27,0.18,0.321,0.303,1
149,0.084,0.08700000000000001,0.21,0.198,2
150,0.27,0.18,0.393,0.35100000000000003,1
151,0.306,0.198,0.417,0.429,0
152,0.084,0.08700000000000001,0.234,0.10200000000000001,2
153,0.084,0.08700000000000001,0.216,0.07200000000000001,2
154,0.27,0.18,0.405,0.321,1
155,0.264,0.177,0.186,0.41400000000000003,3
156,0.372,0.231,0.444,0.198,1
157,0.10200000000000001,0.096,0.34500000000000003,0.297,1
158,0.084,0.08700000000000001,0.222,0.054,2
159,0.276,0.183,0.276,0.276,1
160,0.276,0.183,0.14400000000000002,0.168,2
161,0.108,0.099,0.252,0.096,2
162,0.108,0.099,0.336,0.246,2
163,0.108,0.099,0.276,0.17400000000000002,2
164,0.108,0.099,0.198,0.28200000000000003,2
165,0.108,0.099,0.342,0.066,2
166,0.33,0.21,0.321,0.459,0
167,0.222,0.156,0.171,0.255,2
168,0.12,0.105,0.14400000000000002,0.066,2
169,0.198,0.14400000000000002,0.321,0.231,1
170,0.28800000000000003,0.189,0.432,0.21,1
171,0.34800000000000003,0.219,0.24,0.402,3
172,0.084,0.08700000000000001,0.09,0.198,2
173,0.276,0.183,0.324,0.186,1
174,0.126,0.108,0.225,0.123,2
175,0.126,0.108,0.183,0.183,2
176,0.126,0.108,0.321,0.297,1
177,0.126,0.108,0.357,0.243,1
178,0.126,0.108,0.219,0.243,2
179,0.126,0.108,0.321,0.219,2
180,0.126,0.108,0.129,0.105,2
181,0.126,0.108,0.081,0.267,2
182,0.126,0.108,0.357,0.231,1
183,0.366,0.228,0.363,0.333,0
184,0.084,0.08700000000000001,0.132,0.222,2
185,0.132,0.111,0.216,0.258,2
186,0.192,0.14100000000000001,0.246,0.312,3
187,0.252,0.171,0.336,0.222,1
188,0.252,0.171,0.252,0.192,2
189,0.312,0.201,0.168,0.27,3
190,0.192,0.14100000000000001,0.108,0.21,2
191,0.192,0.14100000000000001,0.15,0.396,3
192,0.192,0.14100000000000001,0.15,0.21,2
193,0.192,0.14100000000000001,0.198,0.228,2
194,0.258,0.17400000000000002,0.387,0.28500000000000003,1
195,0.192,0.14100000000000001,0.33,0.384,3
196,0.192,0.14100000000000001,0.132,0.306,2
197,0.192,0.14100000000000001,0.28800000000000003,0.27,1
198,0.192,0.14100000000000001,0.234,0.222,2
199,0.306,0.198,0.267,0.20700000000000002,1
200,0.384,0.23700000000000002,0.336,0.366,0
201,0.33,0.21,0.171,0.387,3
202,0.34800000000000003,0.219,0.366,0.41400000000000003,0
203,0.15,0.12,0.35100000000000003,0.309,1
204,0.15,0.12,0.123,0.225,2
205,0.15,0.12,0.20700000000000002,0.08700000000000001,2
206,0.15,0.12,0.303,0.111,2
207,0.15,0.12,0.135,0.261,2
208,0.15,0.12,0.261,0.321,2
209,0.264,0.177,0.222,0.252,3
210,0.15,0.12,0.135,0.249,2
211,0.15,0.12,0.375,0.123,1
212,0.15,0.12,0.165,0.135,2
213,0.15,0.12,0.147,0.183,2
214,0.15,0.12,0.35100000000000003,0.363,1
215,0.15,0.12,0.129,0.375,3
216,0.15,0.12,0.129,0.261,2
217,0.15,0.12,0.369,0.081,1
218,0.264,0.177,0.336,0.28800000000000003,1
219,0.318,0.20400000000000001,0.219,0.28500000000000003,3
220,0.186,0.138,0.267,0.243,2
221,0.156,0.123,0.28800000000000003,0.162,2
222,0.342,0.216,0.243,0.357,3
223,0.156,0.123,0.336,0.252,1
224,0.318,0.20400000000000001,0.267,0.303,3
225,0.234,0.162,0.225,0.41100000000000003,3
226,0.234,0.162,0.23700000000000002,0.35100000000000003,3
227,0.234,0.162,0.339,0.213,1
228,0.234,0.162,0.327,0.135,1
229,0.234,0.162,0.14100000000000001,0.303,3
230,0.234,0.162,0.195,0.279,3
231,0.234,0.162,0.177,0.14100000000000001,2
232,0.246,0.168,0.339,0.129,1
233,0.21,0.15,0.14100000000000001,0.147,2
234,0.246,0.168,0.219,0.189,2
235,0.162,0.126,0.20700000000000002,0.279,2
236,0.3,0.195,0.21,0.40800000000000003,3
237,0.066,0.078,0.219,0.303,2
238,0.084,0.08700000000000001,0.126,0.336,2
239,0.28200000000000003,0.186,0.387,0.387,0
240,0.24,0.165,0.18,0.372,3
241,0.066,0.078,0.195,0.213,2
242,0.168,0.129,0.24,0.372,3
243,0.168,0.129,0.198,0.33,3
244,0.066,0.078,0.165,0.225,2
245,0.168,0.129,0.24,0.3,2
246,0.24,0.165,0.192,0.40800000000000003,3
247,0.24,0.165,0.198,0.342,3
248,0.168,0.129,0.24,0.222,2
249,0.168,0.129,0.372,0.276,1
250,0.168,0.129,0.318,0.216,1
251,0.126,0.111,0.231,0.08700000000000001,2
252,0.084,0.09,0.21,0.3,2
253,0.114,0.105,0.105,0.105,2
254,0.294,0.195,0.195,0.363,3
255,0.21,0.153,0.34500000000000003,0.213,1
256,0.108,0.10200000000000001,0.17400000000000002,0.12,2
257,0.20400000000000001,0.15,0.354,0.28800000000000003,1
258,0.15,0.123,0.357,0.105,1
259,0.168,0.135,0.246,0.096,2
260,0.066,0.084,0.201,0.327,2
261,0.066,0.084,0.213,0.315,2
262,0.234,0.171,0.405,0.219,1
263,0.108,0.108,0.156,0.18,2
264,0.192,0.15,0.156,0.318,3
265,0.186,0.147,0.213,0.23700000000000002,2
266,0.168,0.138,0.294,0.34800000000000003,3
267,0.108,0.108,0.252,0.258,2
268,0.084,0.096,0.066,0.234,2
269,0.324,0.216,0.402,0.3,1
270,0.114,0.111,0.201,0.357,2
271,0.084,0.096,0.162,0.20400000000000001,2
272,0.126,0.12,0.135,0.321,2
273,0.066,0.09,0.201,0.213,2
274,0.234,0.17400000000000002,0.165,0.303,3
275,0.15,0.132,0.075,0.321,2
276,0.258,0.186,0.339,0.135,1
277,0.132,0.123,0.312,0.138,2
278,0.252,0.183,0.17400000000000002,0.324,3
279,0.306,0.21,0.41100000000000003,0.435,0
280,0.21,0.162,0.213,0.303,3
281,0.192,0.153,0.324,0.258,1
282,0.192,0.153,0.096,0.108,2
283,0.15,0.132,0.35100000000000003,0.20700000000000002,1
284,0.084,0.099,0.054,0.048,2
285,0.084,0.099,0.048,0.126,2
286,0.276,0.195,0.40800000000000003,0.198,1
287,0.126,0.12,0.111,0.249,2
288,0.17400000000000002,0.14400000000000002,0.34500000000000003,0.267,1
289,0.126,0.12,0.28500000000000003,0.063,2
290,0.162,0.138,0.129,0.20700000000000002,2
291,0.108,0.111,0.252,0.07200000000000001,2
292,0.15,0.132,0.303,0.279,1
293,0.168,0.14100000000000001,0.276,0.294,2
294,0.126,0.12,0.255,0.063,2
295,0.222,0.168,0.177,0.321,3
296,0.15,0.132,0.20700000000000002,0.279,2
297,0.042,0.081,0.129,0.279,2
298,0.18,0.15,0.228,0.336,3
299,0.07200000000000001,0.096,0.28800000000000003,0.138,2
300,0.132,0.126,0.066,0.3,2
301,0.15,0.135,0.189,0.189,2
302,0.312,0.216,0.426,0.354,0
303,0.066,0.093,0.057,0.213,2
304,0.162,0.14100000000000001,0.249,0.219,2
305,0.15,0.135,0.201,0.375,3
306,0.18,0.15,0.14400000000000002,0.33,3
307,0.126,0.123,0.327,0.303,1
308,0.41400000000000003,0.267,0.363,0.369,0
309,0.15,0.135,0.213,0.291,2
310,0.0,0.06,0.20400000000000001,0.09,2
311,0.126,0.123,0.105,0.147,2
312,0.126,0.126,0.321,0.165,2
313,0.15,0.138,0.303,0.291,1
314,0.3,0.213,0.438,0.432,0
315,0.10200000000000001,0.114,0.243,0.28500000000000003,2
316,0.15,0.138,0.123,0.327,2
317,0.066,0.096,0.147,0.297,2
318,0.372,0.249,0.186,0.402,3
319,0.168,0.147,0.10200000000000001,0.318,2
320,0.168,0.147,0.258,0.126,2
321,0.108,0.117,0.084,0.17400000000000002,2
322,0.138,0.132,0.327,0.225,1
323,0.21,0.168,0.243,0.405,3
324,0.108,0.117,0.084,0.3,2
325,0.156,0.14100000000000001,0.36,0.258,1
326,0.114,0.12,0.177,0.105,2
327,0.126,0.126,0.267,0.075,2
328,0.126,0.126,0.243,0.225,2
329,0.24,0.183,0.324,0.15,1
330,0.28200000000000003,0.20400000000000001,0.429,0.399,0
331,0.15,0.138,0.081,0.327,2
332,0.168,0.15,0.192,0.336,3
333,0.168,0.15,0.34800000000000003,0.24,1
334,0.17400000000000002,0.153,0.387,0.213,1
335,0.192,0.162,0.156,0.18,2
336,0.198,0.165,0.387,0.20700000000000002,1
337,0.15,0.14100000000000001,0.153,0.363,3
338,0.15,0.14100000000000001,0.34500000000000003,0.201,1
339,0.15,0.14100000000000001,0.225,0.297,2
340,0.15,0.14100000000000001,0.081,0.255,2
341,0.108,0.12,0.33,0.34800000000000003,1
342,0.108,0.12,0.318,0.228,2
343,0.042,0.08700000000000001,0.135,0.027,2
344,0.15,0.14100000000000001,0.165,0.165,2
345,0.21,0.171,0.111,0.153,2
346,0.276,0.20400000000000001,0.138,0.17400000000000002,2
347,0.294,0.213,0.435,0.249,1
348,0.066,0.099,0.159,0.135,2
349,0.21,0.171,0.201,0.159,2
350,0.108,0.12,0.312,0.12,2
351,0.126,0.129,0.303,0.34500000000000003,3
352,0.234,0.183,0.255,0.273,3
353,0.03,0.081,0.189,0.279,2
354,0.14400000000000002,0.138,0.234,0.07200000000000001,2
355,0.216,0.17400000000000002,0.17400000000000002,0.39,3
356,0.384,0.258,0.234,0.306,3
357,0.108,0.12,0.192,0.28200000000000003,2
358,0.228,0.18,0.252,0.312,3
359,0.306,0.219,0.291,0.249,1
360,0.168,0.15,0.234,0.264,2
361,0.432,0.28500000000000003,0.40800000000000003,0.426,0
362,0.3,0.219,0.39,0.324,1
363,0.156,0.147,0.372,0.366,1
364,0.234,0.186,0.135,0.183,2
365,0.114,0.126,0.273,0.35100000000000003,3
366,0.264,0.201,0.294,0.318,3
367,0.114,0.126,0.189,0.093,2
368,0.21,0.17400000000000002,0.369,0.243,1
369,0.192,0.165,0.096,0.306,2
370,0.21,0.17400000000000002,0.267,0.399,3
371,0.114,0.126,0.213,0.249,2
372,0.34800000000000003,0.243,0.366,0.384,0
373,0.024,0.081,0.3,0.228,2
374,0.114,0.126,0.219,0.28500000000000003,2
375,0.066,0.10200000000000001,0.249,0.303,2
376,0.294,0.216,0.171,0.183,2
377,0.114,0.126,0.327,0.153,2
378,0.12,0.129,0.33,0.12,2
379,0.12,0.129,0.234,0.33,2
380,0.18,0.159,0.17400000000000002,0.276,2
381,0.084,0.111,0.07200000000000001,0.17400000000000002,2
382,0.084,0.111,0.17400000000000002,0.33,2
383,0.276,0.20700000000000002,0.156,0.432,3
384,0.084,0.111,0.17400000000000002,0.108,2
385,0.318,0.228,0.23700000000000002,0.435,3
386,0.24,0.189,0.28200000000000003,0.318,3
387,0.3,0.219,0.27,0.342,3
388,0.27,0.20400000000000001,0.189,0.255,3
389,0.21,0.17400000000000002,0.219,0.20700000000000002,2
390,0.084,0.111,0.17400000000000002,0.07200000000000001,2
391,0.084,0.111,0.18,0.234,2
392,0.21,0.17400000000000002,0.201,0.291,3
393,0.276,0.20700000000000002,0.438,0.402,0
394,0.21,0.17400000000000002,0.231,0.255,2
395,0.28200000000000003,0.21,0.315,0.195,1
396,0.21,0.17400000000000002,0.357,0.393,3
397,0.456,0.297,0.294,0.228,0
398,0.21,0.17400000000000002,0.243,0.393,3
399,0.21,0.17400000000000002,0.14100000000000001,0.183,2
400,0.336,0.23700000000000002,0.336,0.456,0
401,0.246,0.192,0.135,0.34500000000000003,3
402,0.24,0.189,0.12,0.36,3
403,0.24,0.189,0.36,0.342,1
404,0.258,0.198,0.387,0.231,1
405,0.378,0.258,0.201,0.441,3
406,0.21,0.17400000000000002,0.129,0.291,2
407,0.39,0.264,0.249,0.201,1
408,0.15,0.14400000000000002,0.23700000000000002,0.14100000000000001,2
409,0.21,0.17400000000000002,0.153,0.273,2
410,0.21,0.17400000000000002,0.291,0.393,3
411,0.156,0.147,0.198,0.17400000000000002,2
412,0.276,0.20700000000000002,0.14400000000000002,0.42,3
413,0.126,0.132,0.231,0.08700000000000001,2
414,0.156,0.147,0.192,0.24,2
415,0.126,0.132,0.14100000000000001,0.147,2
416,0.126,0.132,0.261,0.135,2
417,0.126,0.132,0.333,0.315,1
418,0.126,0.132,0.303,0.14100000000000001,2
419,0.366,0.252,0.441,0.34500000000000003,0
420,0.126,0.132,0.261,0.363,3
421,0.126,0.132,0.231,0.303,2
422,0.126,0.132,0.099,0.135,2
423,0.126,0.132,0.075,0.297,2
424,0.33,0.234,0.387,0.339,0
425,0.354,0.246,0.243,0.363,3
426,0.17400000000000002,0.156,0.34500000000000003,0.357,1
427,0.156,0.147,0.168,0.162,2
428,0.384,0.261,0.28200000000000003,0.42,0
429,0.17400000000000002,0.156,0.279,0.357,3
430,0.042,0.09,0.183,0.063,2
431,0.17400000000000002,0.156,0.369,0.105,1
432,0.264,0.201,0.3,0.186,1
433,0.27,0.20400000000000001,0.279,0.213,1
434,0.042,0.09,0.057,0.279,2
435,0.228,0.183,0.246,0.186,2
436,0.156,0.147,0.168,0.252,2
437,0.156,0.147,0.198,0.246,2
438,0.252,0.195,0.342,0.342,1
439,0.27,0.20400000000000001,0.369,0.309,1
440,0.276,0.20700000000000002,0.276,0.41400000000000003,3
441,0.17400000000000002,0.156,0.357,0.171,1
442,0.198,0.168,0.123,0.387,3
443,0.3,0.219,0.234,0.402,3
444,0.24,0.189,0.312,0.378,3
445,0.276,0.20700000000000002,0.138,0.27,3
446,0.198,0.168,0.339,0.255,1
447,0.138,0.138,0.069,0.231,2
448,0.17400000000000002,0.156,0.28500000000000003,0.093,2
449,0.252,0.195,0.276,0.34800000000000003,3
450,0.216,0.177,0.228,0.396,3
451,0.294,0.216,0.363,0.381,0
452,0.168,0.153,0.28200000000000003,0.198,2
453,0.168,0.153,0.15,0.342,3
454,0.234,0.186,0.375,0.34500000000000003,1
455,0.168,0.153,0.114,0.264,2
456,0.252,0.195,0.168,0.246,2
457,0.168,0.153,0.228,0.246,2
458,0.252,0.195,0.42,0.246,1
459,0.168,0.153,0.312,0.342,3
460,0.34800000000000003,0.243,0.276,0.252,1
461,0.276,0.20700000000000002,0.378,0.402,0
462,0.192,0.165,0.21,0.264,2
463,0.258,0.198,0.417,0.321,1
464,0.192,0.165,0.372,0.36,1
465,0.198,0.168,0.23700000000000002,0.399,3
466,0.14400000000000002,0.14100000000000001,0.168,0.24,2
467,0.168,0.153,0.336,0.222,1
468,0.168,0.153,0.084,0.312,2
469,0.258,0.198,0.327,0.171,1
470,0.168,0.153,0.09,0.36,3
471,0.168,0.153,0.258,0.33,3
472,0.258,0.198,0.327,0.273,1
473,0.216,0.177,0.402,0.33,1
474,0.384,0.261,0.354,0.47400000000000003,0
475,0.324,0.231,0.40800000000000003,0.318,0
476,0.324,0.231,0.162,0.42,3
477,0.306,0.222,0.291,0.189,1
478,0.216,0.177,0.198,0.198,2
479,0.276,0.20700000000000002,0.15,0.336,3
480,0.078,0.108,0.261,0.261,2
481,0.294,0.216,0.195,0.219,3
482,0.192,0.165,0.354,0.312,1
483,0.234,0.186,0.34500000000000003,0.243,1
484,0.234,0.186,0.417,0.189,1
485,0.3,0.219,0.354,0.258,1
486,0.222,0.18,0.153,0.35100000000000003,3
487,0.318,0.228,0.291,0.171,1
488,0.234,0.186,0.339,0.135,1
489,0.234,0.186,0.381,0.357,1
490,0.258,0.198,0.243,0.177,1
491,0.234,0.186,0.375,0.135,1
492,0.234,0.186,0.387,0.35100000000000003,1
493,0.234,0.186,0.213,0.279,3
494,0.234,0.186,0.255,0.363,3
495,0.318,0.228,0.333,0.177,1
496,0.234,0.186,0.189,0.28500000000000003,3
497,0.192,0.165,0.336,0.10200000000000001,1
498,0.28200000000000003,0.21,0.225,0.231,3
499,0.234,0.186,0.297,0.381,3
500,0.192,0.165,0.114,0.354,3
501,0.234,0.186,0.34500000000000003,0.369,3
502,0.27,0.20400000000000001,0.321,0.189,1
503,0.234,0.186,0.369,0.171,1
504,0.258,0.198,0.255,0.129,1
505,0.258,0.198,0.387,0.315,1
506,0.222,0.18,0.213,0.321,3
507,0.234,0.186,0.375,0.183,1
508,0.234,0.186,0.183,0.213,2
509,0.276,0.20700000000000002,0.396,0.20400000000000001,1
510,0.15,0.14400000000000002,0.08700000000000001,0.363,3
511,0.15,0.14400000000000002,0.213,0.195,2
512,0.15,0.14400000000000002,0.20700000000000002,0.147,2
513,0.15,0.14400000000000002,0.093,0.34500000000000003,2
514,0.15,0.14400000000000002,0.315,0.075,2
515,0.222,0.18,0.381,0.363,1
516,0.15,0.14400000000000002,0.147,0.267,2
517,0.15,0.14400000000000002,0.153,0.189,2
518,0.396,0.267,0.276,0.456,0
519,0.192,0.165,0.276,0.20400000000000001,2
520,0.192,0.165,0.27,0.34800000000000003,3
521,0.15,0.14400000000000002,0.279,0.363,3
522,0.15,0.14400000000000002,0.153,0.369,3
523,0.28800000000000003,0.213,0.312,0.294,1
524,0.078,0.108,0.123,0.099,2
525,0.20400000000000001,0.171,0.138,0.18,2
526,0.276,0.20700000000000002,0.33,0.318,1
527,0.312,0.225,0.42,0.192,1
528,0.108,0.123,0.15,0.28800000000000003,2
529,0.108,0.123,0.18,0.108,2
530,0.108,0.123,0.216,0.34800000000000003,2
531,0.108,0.123,0.318,0.132,2
532,0.15,0.14400000000000002,0.231,0.201,2
533,0.108,0.123,0.066,0.10200000000000001,2
534,0.108,0.123,0.078,0.27,2
535,0.108,0.123,0.294,0.354,3
536,0.108,0.123,0.354,0.14400000000000002,1
537,0.15,0.14400000000000002,0.135,0.20700000000000002,2
538,0.15,0.14400000000000002,0.129,0.147,2
539,0.336,0.23700000000000002,0.306,0.324,3
540,0.312,0.225,0.45,0.168,1
541,0.20400000000000001,0.171,0.264,0.354,3
542,0.20400000000000001,0.171,0.312,0.246,1
543,0.312,0.225,0.246,0.318,3
544,0.198,0.168,0.303,0.225,1
545,0.42,0.279,0.294,0.48,0
546,0.066,0.10200000000000001,0.135,0.069,2
547,0.156,0.147,0.156,0.162,2
548,0.192,0.165,0.126,0.39,3
549,0.24,0.192,0.276,0.132,1
550,0.108,0.126,0.198,0.054,2
551,0.24,0.192,0.222,0.126,2
552,0.14400000000000002,0.14400000000000002,0.07200000000000001,0.366,3
553,0.108,0.126,0.114,0.138,2
554,0.264,0.20400000000000001,0.162,0.21,2
555,0.126,0.135,0.099,0.117,2
556,0.126,0.135,0.23700000000000002,0.129,2
557,0.126,0.135,0.189,0.339,2
558,0.354,0.249,0.47700000000000004,0.219,1
559,0.21,0.177,0.321,0.225,1
560,0.168,0.156,0.10200000000000001,0.21,2
561,0.168,0.156,0.384,0.10200000000000001,1
562,0.21,0.177,0.381,0.195,1
563,0.192,0.168,0.17400000000000002,0.354,3
564,0.258,0.201,0.177,0.177,2
565,0.15,0.147,0.357,0.327,1
566,0.066,0.105,0.321,0.23700000000000002,2
567,0.222,0.183,0.243,0.165,2
568,0.066,0.105,0.099,0.105,2
569,0.17400000000000002,0.159,0.23700000000000002,0.129,2
570,0.198,0.171,0.327,0.273,1
571,0.234,0.189,0.14100000000000001,0.315,3
572,0.042,0.093,0.057,0.171,2
573,0.234,0.189,0.195,0.213,2
574,0.192,0.168,0.378,0.15,1
575,0.198,0.171,0.339,0.159,1
576,0.186,0.165,0.28500000000000003,0.357,3
577,0.156,0.15,0.276,0.114,2
578,0.168,0.159,0.34800000000000003,0.108,1
579,0.252,0.201,0.14400000000000002,0.126,2
580,0.114,0.132,0.147,0.063,2
581,0.156,0.153,0.378,0.258,1
582,0.264,0.20700000000000002,0.312,0.318,1
583,0.28800000000000003,0.219,0.264,0.264,3
584,0.336,0.243,0.20400000000000001,0.456,3
585,0.21,0.18,0.273,0.381,3
586,0.10200000000000001,0.126,0.333,0.165,2
587,0.21,0.18,0.111,0.273,2
588,0.306,0.228,0.189,0.41100000000000003,3
589,0.192,0.171,0.234,0.39,3
590,0.192,0.171,0.156,0.294,2
591,0.138,0.14400000000000002,0.273,0.225,2
592,0.21,0.18,0.297,0.117,1
593,0.192,0.171,0.192,0.276,2
594,0.126,0.138,0.333,0.35100000000000003,1
595,0.27,0.21,0.231,0.243,3
596,0.126,0.138,0.069,0.201,2
597,0.126,0.138,0.35100000000000003,0.279,1
598,0.15,0.15,0.261,0.075,2
599,0.192,0.171,0.168,0.28800000000000003,2
600,0.234,0.192,0.261,0.249,1
601,0.15,0.15,0.165,0.369,3
602,0.21,0.183,0.189,0.231,2
603,0.066,0.111,0.213,0.153,2
604,0.126,0.14100000000000001,0.255,0.135,2
605,0.126,0.14100000000000001,0.129,0.14100000000000001,2
606,0.15,0.153,0.08700000000000001,0.363,3
607,0.138,0.147,0.195,0.297,2
608,0.15,0.153,0.243,0.081,2
609,0.108,0.132,0.12,0.156,2
610,0.234,0.195,0.117,0.381,3
611,0.108,0.132,0.192,0.246,2
612,0.042,0.099,0.08700000000000001,0.23700000000000002,2
613,0.096,0.126,0.228,0.318,2
614,0.186,0.171,0.303,0.189,1
615,0.084,0.12,0.252,0.258,2
616,0.084,0.12,0.168,0.246,2
617,0.21,0.183,0.243,0.147,2
618,0.066,0.111,0.039,0.165,2
