,softwareUnderstanding,understandingConcepts,practiceSM,testSM,tipo_estudante
4768,1.8599999999999999,2.6999999999999997,2.61,1.29,1
4769,1.7999999999999998,2.67,2.58,1.74,1
4770,1.08,2.31,1.68,1.8599999999999999,2
4771,1.08,2.31,2.6399999999999997,1.08,2
4772,2.6399999999999997,3.09,1.5,3.5999999999999996,3
4773,1.7999999999999998,2.67,2.04,2.94,3
4774,2.16,2.85,3.48,2.04,1
4775,1.08,2.31,2.6399999999999997,1.8599999999999999,2
4776,1.7999999999999998,2.67,3.0,2.2199999999999998,1
4777,3.84,3.69,2.28,3.12,0
4778,2.6999999999999997,3.12,1.47,2.73,3
4779,3.1799999999999997,3.36,1.95,3.4499999999999997,3
4780,3.1799999999999997,3.36,2.67,4.35,0
4781,2.1,2.82,1.53,3.4499999999999997,3
4782,2.2199999999999998,2.88,2.79,2.79,1
4783,2.16,2.85,1.08,1.92,2
4784,2.1,2.82,3.21,2.31,1
4785,1.38,2.46,2.31,2.4299999999999997,2
4786,3.1799999999999997,3.36,3.75,3.69,0
4787,3.1799999999999997,3.36,3.21,3.27,0
4788,2.16,2.85,2.16,1.14,2
4789,3.42,3.48,3.3899999999999997,4.47,0
4790,2.16,2.85,3.12,1.7999999999999998,1
4791,2.1,2.82,1.8299999999999998,1.95,2
4792,2.1,2.82,2.61,1.3499999999999999,1
4793,3.1799999999999997,3.36,1.8299999999999998,1.65,3
4794,2.16,2.85,1.56,2.28,3
4795,2.1,2.82,2.73,2.4899999999999998,1
4796,3.1799999999999997,3.36,4.59,3.57,0
4797,1.5,2.52,1.65,1.3499999999999999,2
4798,2.28,2.9099999999999997,2.1,2.76,3
4799,3.1799999999999997,3.36,4.2299999999999995,2.4299999999999997,0
4800,1.38,2.46,3.27,3.15,1
4801,2.28,2.9099999999999997,3.54,3.5999999999999996,1
4802,3.12,3.33,3.0,4.26,0
4803,2.28,2.9099999999999997,1.56,4.08,3
4804,3.12,3.33,3.6599999999999997,3.84,0
4805,3.12,3.33,4.26,4.08,0
4806,4.74,4.14,3.09,5.13,0
4807,3.42,3.48,1.8299999999999998,3.63,3
4808,2.28,2.9099999999999997,3.36,3.5999999999999996,3
4809,3.12,3.33,4.38,3.96,0
4810,3.12,3.33,3.9,3.0,0
4811,2.1,2.82,1.65,1.05,2
4812,3.12,3.33,2.88,2.28,1
4813,2.28,2.9099999999999997,3.7199999999999998,3.7199999999999998,0
4814,3.48,3.51,3.6599999999999997,2.52,0
4815,3.48,3.51,3.1799999999999997,3.7199999999999998,0
4816,3.12,3.33,3.9,3.84,0
4817,3.12,3.33,2.88,2.6999999999999997,0
4818,3.12,3.33,3.78,2.58,0
4819,1.56,2.55,2.1,1.5,2
4820,1.56,2.55,0.96,1.68,2
4821,3.48,3.51,3.3,4.68,0
4822,3.48,3.51,3.0,2.94,0
