,softwareUnderstanding,understandingConcepts,practiceSM,testSM,tipo_estudante
0,0,0.0,43.0,9.0,2
1,0,0.0,10.0,2.0,2
2,0,0.0,38.0,44.0,2
3,0,0.0,49.0,49.0,2
4,0,0.0,7.0,26.0,2
5,0,0.0,32.0,22.0,2
6,28,14.0,62.0,32.0,1
7,41,20.5,64.5,50.5,1
8,34,17.0,25.0,38.0,2
9,14,7.0,18.0,41.0,2
10,4,2.0,35.0,21.0,2
11,14,7.0,14.0,12.0,2
12,0,0.0,1.0,7.0,2
13,43,21.5,43.5,27.5,2
14,0,0.0,37.0,46.0,2
15,0,0.0,18.0,5.0,2
16,40,20.0,43.0,65.0,3
17,0,0.0,4.0,29.0,2
18,41,20.5,23.5,33.5,2
19,25,12.5,27.5,44.5,2
20,0,0.0,33.0,19.0,2
21,21,10.5,40.5,43.5,2
22,32,16.0,34.0,34.0,2
23,32,16.0,34.0,60.0,3
24,39,19.5,27.5,21.5,2
25,35,17.5,23.5,26.5,2
26,14,7.0,54.0,23.0,2
27,14,7.0,52.0,31.0,2
28,18,9.0,21.0,17.0,2
29,35,17.5,51.5,42.5,1
30,18,9.0,12.0,35.0,2
31,0,0.0,50.0,38.0,2
32,0,0.0,31.0,48.0,2
33,39,19.5,44.5,51.5,3
34,21,11.5,33.5,40.5,2
35,41,21.5,41.5,31.5,2
36,46,24.5,26.0,26.0,2
37,53,28.5,53.5,37.5,1
38,20,12.0,32.0,32.0,2
39,0,2.5,48.0,27.0,2
40,42,24.0,67.0,48.0,1
41,30,18.5,22.0,36.0,2
42,32,20.0,59.0,45.0,1
43,52,30.0,27.0,55.0,3
44,35,21.5,32.5,56.5,3
45,20,14.0,41.0,39.0,2
46,51,29.5,26.5,54.5,3
47,7,7.5,49.5,33.5,2
48,22,15.0,29.0,23.0,2
49,39,23.5,31.5,33.5,2
50,21,14.5,42.5,49.5,2
51,56,32.0,55.0,52.0,1
52,21,14.5,19.5,24.5,2
53,21,14.5,13.5,41.5,2
54,21,14.5,24.5,53.5,2
55,21,14.5,57.5,52.5,1
56,21,14.5,20.5,49.5,2
57,39,23.5,65.5,63.5,1
58,18,13.0,26.0,22.0,2
59,33,20.5,16.5,26.5,2
60,14,11.0,46.0,12.0,2
61,14,11.0,52.0,44.0,2
62,59,33.5,54.5,58.5,0
63,14,11.0,26.0,34.0,2
64,14,11.0,38.0,15.0,2
65,28,18.0,24.0,15.0,2
66,28,18.0,27.0,42.0,2
67,43,25.5,26.5,45.5,3
68,28,18.0,20.0,21.0,2
69,28,18.0,35.0,62.0,3
70,18,13.0,58.0,9.0,2
71,49,28.5,54.5,60.5,3
72,28,18.0,42.0,56.0,3
73,28,18.0,39.0,18.0,2
74,28,18.0,48.0,64.0,3
75,28,18.0,59.0,40.0,1
76,33,20.5,17.5,64.5,3
77,54,31.0,69.0,36.0,1
78,61,34.5,60.5,63.5,0
79,32,20.0,29.0,53.0,2
80,46,27.0,48.0,30.0,1
81,11,9.5,30.5,27.5,2
82,7,7.5,38.5,5.5,2
83,18,13.0,22.0,30.0,2
84,57,32.5,60.5,64.5,0
85,18,13.0,28.0,45.0,2
86,11,9.5,23.5,17.5,2
87,41,24.5,67.5,48.5,1
88,11,9.5,26.5,30.5,2
89,50,29.0,34.0,43.0,3
90,35,21.5,33.5,20.5,2
91,11,9.5,19.5,22.5,2
92,48,28.0,64.0,66.0,0
93,25,16.5,57.5,56.5,1
94,32,20.0,16.0,43.0,2
95,25,16.5,19.5,36.5,2
96,25,16.5,43.5,46.5,2
97,25,16.5,13.5,28.5,2
98,11,9.5,49.5,18.5,2
99,25,16.5,53.5,33.5,2
100,53,30.5,55.5,46.5,1
101,28,18.5,50.0,50.0,1
102,49,29.0,30.5,25.5,2
103,18,13.5,33.0,47.0,2
104,18,13.5,39.0,47.0,2
105,14,11.5,31.0,36.0,2
106,14,11.5,29.0,23.0,2
107,14,11.5,11.0,8.0,2
108,35,22.5,20.5,21.5,2
109,43,26.5,48.5,23.5,1
110,29,20.0,56.5,20.5,1
111,25,18.0,39.5,37.5,2
112,20,15.5,14.0,58.0,2
113,14,13.0,8.0,49.0,2
114,18,15.0,22.0,28.0,2
115,14,13.0,46.0,41.0,2
116,11,11.5,17.5,12.5,2
117,29,20.5,46.5,25.5,2
118,14,13.0,29.0,11.0,2
119,28,20.5,14.0,58.0,2
120,26,19.5,14.0,22.0,2
121,14,13.5,11.0,45.0,2
122,12,12.5,40.0,15.0,2
123,18,15.5,32.0,47.0,2
124,14,14.0,24.0,41.0,2
125,21,17.5,11.5,14.5,2
126,37,25.5,50.5,41.5,1
127,36,25.0,21.0,39.0,2
128,4,9.0,45.0,23.0,2
129,44,29.0,67.0,65.0,1
130,45,29.5,63.5,36.5,1
131,7,10.5,48.5,38.5,2
132,24,19.0,58.0,58.0,1
133,14,14.0,30.0,29.0,2
134,39,27.0,25.5,69.5,3
135,28,21.5,26.0,55.0,2
136,29,22.0,43.5,21.5,2
137,29,22.0,63.5,35.5,1
138,35,25.0,22.5,33.5,2
139,35,25.0,38.5,35.5,2
140,35,25.0,37.5,24.5,2
141,35,25.0,63.5,20.5,1
142,34,24.5,17.0,31.0,2
143,35,25.0,36.5,45.5,2
144,35,25.0,41.5,30.5,2
145,35,25.0,49.5,59.5,3
146,35,25.0,32.5,28.5,2
147,35,25.0,64.5,20.5,1
148,45,30.0,53.5,50.5,1
149,14,14.5,35.0,33.0,2
150,45,30.0,65.5,58.5,1
151,51,33.0,69.5,71.5,0
152,14,14.5,39.0,17.0,2
153,14,14.5,36.0,12.0,2
154,45,30.0,67.5,53.5,1
155,44,29.5,31.0,69.0,3
156,62,38.5,74.0,33.0,1
157,17,16.0,57.5,49.5,1
158,14,14.5,37.0,9.0,2
159,46,30.5,46.0,46.0,1
160,46,30.5,24.0,28.0,2
161,18,16.5,42.0,16.0,2
162,18,16.5,56.0,41.0,2
163,18,16.5,46.0,29.0,2
164,18,16.5,33.0,47.0,2
165,18,16.5,57.0,11.0,2
166,55,35.0,53.5,76.5,0
167,37,26.0,28.5,42.5,2
168,20,17.5,24.0,11.0,2
169,33,24.0,53.5,38.5,1
170,48,31.5,72.0,35.0,1
171,58,36.5,40.0,67.0,3
172,14,14.5,15.0,33.0,2
173,46,30.5,54.0,31.0,1
174,21,18.0,37.5,20.5,2
175,21,18.0,30.5,30.5,2
176,21,18.0,53.5,49.5,1
177,21,18.0,59.5,40.5,1
178,21,18.0,36.5,40.5,2
179,21,18.0,53.5,36.5,2
180,21,18.0,21.5,17.5,2
181,21,18.0,13.5,44.5,2
182,21,18.0,59.5,38.5,1
183,61,38.0,60.5,55.5,0
184,14,14.5,22.0,37.0,2
185,22,18.5,36.0,43.0,2
186,32,23.5,41.0,52.0,3
187,42,28.5,56.0,37.0,1
188,42,28.5,42.0,32.0,2
189,52,33.5,28.0,45.0,3
190,32,23.5,18.0,35.0,2
191,32,23.5,25.0,66.0,3
192,32,23.5,25.0,35.0,2
193,32,23.5,33.0,38.0,2
194,43,29.0,64.5,47.5,1
195,32,23.5,55.0,64.0,3
196,32,23.5,22.0,51.0,2
197,32,23.5,48.0,45.0,1
198,32,23.5,39.0,37.0,2
199,51,33.0,44.5,34.5,1
200,64,39.5,56.0,61.0,0
201,55,35.0,28.5,64.5,3
202,58,36.5,61.0,69.0,0
203,25,20.0,58.5,51.5,1
204,25,20.0,20.5,37.5,2
205,25,20.0,34.5,14.5,2
206,25,20.0,50.5,18.5,2
207,25,20.0,22.5,43.5,2
208,25,20.0,43.5,53.5,2
209,44,29.5,37.0,42.0,3
210,25,20.0,22.5,41.5,2
211,25,20.0,62.5,20.5,1
212,25,20.0,27.5,22.5,2
213,25,20.0,24.5,30.5,2
214,25,20.0,58.5,60.5,1
215,25,20.0,21.5,62.5,3
216,25,20.0,21.5,43.5,2
217,25,20.0,61.5,13.5,1
218,44,29.5,56.0,48.0,1
219,53,34.0,36.5,47.5,3
220,31,23.0,44.5,40.5,2
221,26,20.5,48.0,27.0,2
222,57,36.0,40.5,59.5,3
223,26,20.5,56.0,42.0,1
224,53,34.0,44.5,50.5,3
225,39,27.0,37.5,68.5,3
226,39,27.0,39.5,58.5,3
227,39,27.0,56.5,35.5,1
228,39,27.0,54.5,22.5,1
229,39,27.0,23.5,50.5,3
230,39,27.0,32.5,46.5,3
231,39,27.0,29.5,23.5,2
232,41,28.0,56.5,21.5,1
233,35,25.0,23.5,24.5,2
234,41,28.0,36.5,31.5,2
235,27,21.0,34.5,46.5,2
236,50,32.5,35.0,68.0,3
237,11,13.0,36.5,50.5,2
238,14,14.5,21.0,56.0,2
239,47,31.0,64.5,64.5,0
240,40,27.5,30.0,62.0,3
241,11,13.0,32.5,35.5,2
242,28,21.5,40.0,62.0,3
243,28,21.5,33.0,55.0,3
244,11,13.0,27.5,37.5,2
245,28,21.5,40.0,50.0,2
246,40,27.5,32.0,68.0,3
247,40,27.5,33.0,57.0,3
248,28,21.5,40.0,37.0,2
249,28,21.5,62.0,46.0,1
250,28,21.5,53.0,36.0,1
251,21,18.5,38.5,14.5,2
252,14,15.0,35.0,50.0,2
253,19,17.5,17.5,17.5,2
254,49,32.5,32.5,60.5,3
255,35,25.5,57.5,35.5,1
256,18,17.0,29.0,20.0,2
257,34,25.0,59.0,48.0,1
258,25,20.5,59.5,17.5,1
259,28,22.5,41.0,16.0,2
260,11,14.0,33.5,54.5,2
261,11,14.0,35.5,52.5,2
262,39,28.5,67.5,36.5,1
263,18,18.0,26.0,30.0,2
264,32,25.0,26.0,53.0,3
265,31,24.5,35.5,39.5,2
266,28,23.0,49.0,58.0,3
267,18,18.0,42.0,43.0,2
268,14,16.0,11.0,39.0,2
269,54,36.0,67.0,50.0,1
270,19,18.5,33.5,59.5,2
271,14,16.0,27.0,34.0,2
272,21,20.0,22.5,53.5,2
273,11,15.0,33.5,35.5,2
274,39,29.0,27.5,50.5,3
275,25,22.0,12.5,53.5,2
276,43,31.0,56.5,22.5,1
277,22,20.5,52.0,23.0,2
278,42,30.5,29.0,54.0,3
279,51,35.0,68.5,72.5,0
280,35,27.0,35.5,50.5,3
281,32,25.5,54.0,43.0,1
282,32,25.5,16.0,18.0,2
283,25,22.0,58.5,34.5,1
284,14,16.5,9.0,8.0,2
285,14,16.5,8.0,21.0,2
286,46,32.5,68.0,33.0,1
287,21,20.0,18.5,41.5,2
288,29,24.0,57.5,44.5,1
289,21,20.0,47.5,10.5,2
290,27,23.0,21.5,34.5,2
291,18,18.5,42.0,12.0,2
292,25,22.0,50.5,46.5,1
293,28,23.5,46.0,49.0,2
294,21,20.0,42.5,10.5,2
295,37,28.0,29.5,53.5,3
296,25,22.0,34.5,46.5,2
297,7,13.5,21.5,46.5,2
298,30,25.0,38.0,56.0,3
299,12,16.0,48.0,23.0,2
300,22,21.0,11.0,50.0,2
301,25,22.5,31.5,31.5,2
302,52,36.0,71.0,59.0,0
303,11,15.5,9.5,35.5,2
304,27,23.5,41.5,36.5,2
305,25,22.5,33.5,62.5,3
306,30,25.0,24.0,55.0,3
307,21,20.5,54.5,50.5,1
308,69,44.5,60.5,61.5,0
309,25,22.5,35.5,48.5,2
310,0,10.0,34.0,15.0,2
311,21,20.5,17.5,24.5,2
312,21,21.0,53.5,27.5,2
313,25,23.0,50.5,48.5,1
314,50,35.5,73.0,72.0,0
315,17,19.0,40.5,47.5,2
316,25,23.0,20.5,54.5,2
317,11,16.0,24.5,49.5,2
318,62,41.5,31.0,67.0,3
319,28,24.5,17.0,53.0,2
320,28,24.5,43.0,21.0,2
321,18,19.5,14.0,29.0,2
322,23,22.0,54.5,37.5,1
323,35,28.0,40.5,67.5,3
324,18,19.5,14.0,50.0,2
325,26,23.5,60.0,43.0,1
326,19,20.0,29.5,17.5,2
327,21,21.0,44.5,12.5,2
328,21,21.0,40.5,37.5,2
329,40,30.5,54.0,25.0,1
330,47,34.0,71.5,66.5,0
331,25,23.0,13.5,54.5,2
332,28,25.0,32.0,56.0,3
333,28,25.0,58.0,40.0,1
334,29,25.5,64.5,35.5,1
335,32,27.0,26.0,30.0,2
336,33,27.5,64.5,34.5,1
337,25,23.5,25.5,60.5,3
338,25,23.5,57.5,33.5,1
339,25,23.5,37.5,49.5,2
340,25,23.5,13.5,42.5,2
341,18,20.0,55.0,58.0,1
342,18,20.0,53.0,38.0,2
343,7,14.5,22.5,4.5,2
344,25,23.5,27.5,27.5,2
345,35,28.5,18.5,25.5,2
346,46,34.0,23.0,29.0,2
347,49,35.5,72.5,41.5,1
348,11,16.5,26.5,22.5,2
349,35,28.5,33.5,26.5,2
350,18,20.0,52.0,20.0,2
351,21,21.5,50.5,57.5,3
352,39,30.5,42.5,45.5,3
353,5,13.5,31.5,46.5,2
354,24,23.0,39.0,12.0,2
355,36,29.0,29.0,65.0,3
356,64,43.0,39.0,51.0,3
357,18,20.0,32.0,47.0,2
358,38,30.0,42.0,52.0,3
359,51,36.5,48.5,41.5,1
360,28,25.0,39.0,44.0,2
361,72,47.5,68.0,71.0,0
362,50,36.5,65.0,54.0,1
363,26,24.5,62.0,61.0,1
364,39,31.0,22.5,30.5,2
365,19,21.0,45.5,58.5,3
366,44,33.5,49.0,53.0,3
367,19,21.0,31.5,15.5,2
368,35,29.0,61.5,40.5,1
369,32,27.5,16.0,51.0,2
370,35,29.0,44.5,66.5,3
371,19,21.0,35.5,41.5,2
372,58,40.5,61.0,64.0,0
373,4,13.5,50.0,38.0,2
374,19,21.0,36.5,47.5,2
375,11,17.0,41.5,50.5,2
376,49,36.0,28.5,30.5,2
377,19,21.0,54.5,25.5,2
378,20,21.5,55.0,20.0,2
379,20,21.5,39.0,55.0,2
380,30,26.5,29.0,46.0,2
381,14,18.5,12.0,29.0,2
382,14,18.5,29.0,55.0,2
383,46,34.5,26.0,72.0,3
384,14,18.5,29.0,18.0,2
385,53,38.0,39.5,72.5,3
386,40,31.5,47.0,53.0,3
387,50,36.5,45.0,57.0,3
388,45,34.0,31.5,42.5,3
389,35,29.0,36.5,34.5,2
390,14,18.5,29.0,12.0,2
391,14,18.5,30.0,39.0,2
392,35,29.0,33.5,48.5,3
393,46,34.5,73.0,67.0,0
394,35,29.0,38.5,42.5,2
395,47,35.0,52.5,32.5,1
396,35,29.0,59.5,65.5,3
397,76,49.5,49.0,38.0,0
398,35,29.0,40.5,65.5,3
399,35,29.0,23.5,30.5,2
400,56,39.5,56.0,76.0,0
401,41,32.0,22.5,57.5,3
402,40,31.5,20.0,60.0,3
403,40,31.5,60.0,57.0,1
404,43,33.0,64.5,38.5,1
405,63,43.0,33.5,73.5,3
406,35,29.0,21.5,48.5,2
407,65,44.0,41.5,33.5,1
408,25,24.0,39.5,23.5,2
409,35,29.0,25.5,45.5,2
410,35,29.0,48.5,65.5,3
411,26,24.5,33.0,29.0,2
412,46,34.5,24.0,70.0,3
413,21,22.0,38.5,14.5,2
414,26,24.5,32.0,40.0,2
415,21,22.0,23.5,24.5,2
416,21,22.0,43.5,22.5,2
417,21,22.0,55.5,52.5,1
418,21,22.0,50.5,23.5,2
419,61,42.0,73.5,57.5,0
420,21,22.0,43.5,60.5,3
421,21,22.0,38.5,50.5,2
422,21,22.0,16.5,22.5,2
423,21,22.0,12.5,49.5,2
424,55,39.0,64.5,56.5,0
425,59,41.0,40.5,60.5,3
426,29,26.0,57.5,59.5,1
427,26,24.5,28.0,27.0,2
428,64,43.5,47.0,70.0,0
429,29,26.0,46.5,59.5,3
430,7,15.0,30.5,10.5,2
431,29,26.0,61.5,17.5,1
432,44,33.5,50.0,31.0,1
433,45,34.0,46.5,35.5,1
434,7,15.0,9.5,46.5,2
435,38,30.5,41.0,31.0,2
436,26,24.5,28.0,42.0,2
437,26,24.5,33.0,41.0,2
438,42,32.5,57.0,57.0,1
439,45,34.0,61.5,51.5,1
440,46,34.5,46.0,69.0,3
441,29,26.0,59.5,28.5,1
442,33,28.0,20.5,64.5,3
443,50,36.5,39.0,67.0,3
444,40,31.5,52.0,63.0,3
445,46,34.5,23.0,45.0,3
446,33,28.0,56.5,42.5,1
447,23,23.0,11.5,38.5,2
448,29,26.0,47.5,15.5,2
449,42,32.5,46.0,58.0,3
450,36,29.5,38.0,66.0,3
451,49,36.0,60.5,63.5,0
452,28,25.5,47.0,33.0,2
453,28,25.5,25.0,57.0,3
454,39,31.0,62.5,57.5,1
455,28,25.5,19.0,44.0,2
456,42,32.5,28.0,41.0,2
457,28,25.5,38.0,41.0,2
458,42,32.5,70.0,41.0,1
459,28,25.5,52.0,57.0,3
460,58,40.5,46.0,42.0,1
461,46,34.5,63.0,67.0,0
462,32,27.5,35.0,44.0,2
463,43,33.0,69.5,53.5,1
464,32,27.5,62.0,60.0,1
465,33,28.0,39.5,66.5,3
466,24,23.5,28.0,40.0,2
467,28,25.5,56.0,37.0,1
468,28,25.5,14.0,52.0,2
469,43,33.0,54.5,28.5,1
470,28,25.5,15.0,60.0,3
471,28,25.5,43.0,55.0,3
472,43,33.0,54.5,45.5,1
473,36,29.5,67.0,55.0,1
474,64,43.5,59.0,79.0,0
475,54,38.5,68.0,53.0,0
476,54,38.5,27.0,70.0,3
477,51,37.0,48.5,31.5,1
478,36,29.5,33.0,33.0,2
479,46,34.5,25.0,56.0,3
480,13,18.0,43.5,43.5,2
481,49,36.0,32.5,36.5,3
482,32,27.5,59.0,52.0,1
483,39,31.0,57.5,40.5,1
484,39,31.0,69.5,31.5,1
485,50,36.5,59.0,43.0,1
486,37,30.0,25.5,58.5,3
487,53,38.0,48.5,28.5,1
488,39,31.0,56.5,22.5,1
489,39,31.0,63.5,59.5,1
490,43,33.0,40.5,29.5,1
491,39,31.0,62.5,22.5,1
492,39,31.0,64.5,58.5,1
493,39,31.0,35.5,46.5,3
494,39,31.0,42.5,60.5,3
495,53,38.0,55.5,29.5,1
496,39,31.0,31.5,47.5,3
497,32,27.5,56.0,17.0,1
498,47,35.0,37.5,38.5,3
499,39,31.0,49.5,63.5,3
500,32,27.5,19.0,59.0,3
501,39,31.0,57.5,61.5,3
502,45,34.0,53.5,31.5,1
503,39,31.0,61.5,28.5,1
504,43,33.0,42.5,21.5,1
505,43,33.0,64.5,52.5,1
506,37,30.0,35.5,53.5,3
507,39,31.0,62.5,30.5,1
508,39,31.0,30.5,35.5,2
509,46,34.5,66.0,34.0,1
510,25,24.0,14.5,60.5,3
511,25,24.0,35.5,32.5,2
512,25,24.0,34.5,24.5,2
513,25,24.0,15.5,57.5,2
514,25,24.0,52.5,12.5,2
515,37,30.0,63.5,60.5,1
516,25,24.0,24.5,44.5,2
517,25,24.0,25.5,31.5,2
518,66,44.5,46.0,76.0,0
519,32,27.5,46.0,34.0,2
520,32,27.5,45.0,58.0,3
521,25,24.0,46.5,60.5,3
522,25,24.0,25.5,61.5,3
523,48,35.5,52.0,49.0,1
524,13,18.0,20.5,16.5,2
525,34,28.5,23.0,30.0,2
526,46,34.5,55.0,53.0,1
527,52,37.5,70.0,32.0,1
528,18,20.5,25.0,48.0,2
529,18,20.5,30.0,18.0,2
530,18,20.5,36.0,58.0,2
531,18,20.5,53.0,22.0,2
532,25,24.0,38.5,33.5,2
533,18,20.5,11.0,17.0,2
534,18,20.5,13.0,45.0,2
535,18,20.5,49.0,59.0,3
536,18,20.5,59.0,24.0,1
537,25,24.0,22.5,34.5,2
538,25,24.0,21.5,24.5,2
539,56,39.5,51.0,54.0,3
540,52,37.5,75.0,28.0,1
541,34,28.5,44.0,59.0,3
542,34,28.5,52.0,41.0,1
543,52,37.5,41.0,53.0,3
544,33,28.0,50.5,37.5,1
545,70,46.5,49.0,80.0,0
546,11,17.0,22.5,11.5,2
547,26,24.5,26.0,27.0,2
548,32,27.5,21.0,65.0,3
549,40,32.0,46.0,22.0,1
550,18,21.0,33.0,9.0,2
551,40,32.0,37.0,21.0,2
552,24,24.0,12.0,61.0,3
553,18,21.0,19.0,23.0,2
554,44,34.0,27.0,35.0,2
555,21,22.5,16.5,19.5,2
556,21,22.5,39.5,21.5,2
557,21,22.5,31.5,56.5,2
558,59,41.5,79.5,36.5,1
559,35,29.5,53.5,37.5,1
560,28,26.0,17.0,35.0,2
561,28,26.0,64.0,17.0,1
562,35,29.5,63.5,32.5,1
563,32,28.0,29.0,59.0,3
564,43,33.5,29.5,29.5,2
565,25,24.5,59.5,54.5,1
566,11,17.5,53.5,39.5,2
567,37,30.5,40.5,27.5,2
568,11,17.5,16.5,17.5,2
569,29,26.5,39.5,21.5,2
570,33,28.5,54.5,45.5,1
571,39,31.5,23.5,52.5,3
572,7,15.5,9.5,28.5,2
573,39,31.5,32.5,35.5,2
574,32,28.0,63.0,25.0,1
575,33,28.5,56.5,26.5,1
576,31,27.5,47.5,59.5,3
577,26,25.0,46.0,19.0,2
578,28,26.5,58.0,18.0,1
579,42,33.5,24.0,21.0,2
580,19,22.0,24.5,10.5,2
581,26,25.5,63.0,43.0,1
582,44,34.5,52.0,53.0,1
583,48,36.5,44.0,44.0,3
584,56,40.5,34.0,76.0,3
585,35,30.0,45.5,63.5,3
586,17,21.0,55.5,27.5,2
587,35,30.0,18.5,45.5,2
588,51,38.0,31.5,68.5,3
589,32,28.5,39.0,65.0,3
590,32,28.5,26.0,49.0,2
591,23,24.0,45.5,37.5,2
592,35,30.0,49.5,19.5,1
593,32,28.5,32.0,46.0,2
594,21,23.0,55.5,58.5,1
595,45,35.0,38.5,40.5,3
596,21,23.0,11.5,33.5,2
597,21,23.0,58.5,46.5,1
598,25,25.0,43.5,12.5,2
599,32,28.5,28.0,48.0,2
600,39,32.0,43.5,41.5,1
601,25,25.0,27.5,61.5,3
602,35,30.5,31.5,38.5,2
603,11,18.5,35.5,25.5,2
604,21,23.5,42.5,22.5,2
605,21,23.5,21.5,23.5,2
606,25,25.5,14.5,60.5,3
607,23,24.5,32.5,49.5,2
608,25,25.5,40.5,13.5,2
609,18,22.0,20.0,26.0,2
610,39,32.5,19.5,63.5,3
611,18,22.0,32.0,41.0,2
612,7,16.5,14.5,39.5,2
613,16,21.0,38.0,53.0,2
614,31,28.5,50.5,31.5,1
615,14,20.0,42.0,43.0,2
616,14,20.0,28.0,41.0,2
617,35,30.5,40.5,24.5,2
618,11,18.5,6.5,27.5,2
619,25,25.5,25.5,13.5,2
620,25,25.5,31.5,16.5,2
621,14,20.0,53.0,39.0,2
622,20,23.0,37.0,33.0,2
623,30,28.0,61.0,51.0,1
624,25,25.5,24.5,58.5,3
625,9,18.0,29.5,29.5,2
626,14,20.5,51.0,22.0,2
627,69,48.0,66.5,67.5,0
628,13,20.0,36.5,25.5,2
629,21,24.0,17.5,17.5,2
630,33,30.0,37.5,44.5,2
631,18,22.5,17.0,38.0,2
632,30,28.5,35.0,41.0,2
633,72,49.5,66.0,43.0,0
634,38,32.5,69.0,33.0,1
635,41,34.0,31.5,28.5,2
636,11,19.0,38.5,26.5,2
637,42,34.5,39.0,36.0,1
638,43,35.0,40.5,33.5,1
639,28,27.5,59.0,37.0,1
640,25,26.0,21.5,56.5,2
641,34,30.5,32.0,53.0,3
642,52,39.5,63.0,72.0,0
643,14,20.5,7.0,15.0,2
644,19,23.0,19.5,39.5,2
645,25,26.0,19.5,42.5,2
646,36,31.5,38.0,38.0,2
647,25,26.0,53.5,43.5,1
648,47,37.0,63.5,33.5,1
649,25,26.0,60.5,12.5,1
650,28,27.5,57.0,27.0,1
651,32,29.5,63.0,41.0,1
652,18,22.5,53.0,20.0,2
653,37,32.0,38.5,34.5,2
654,33,30.0,35.5,48.5,3
655,65,46.0,44.5,52.5,0
656,21,24.0,40.5,34.5,2
657,16,21.5,32.0,30.0,2
658,25,26.0,55.5,52.5,1
659,9,18.5,10.5,28.5,2
660,25,26.5,51.5,22.5,2
661,7,17.5,7.5,24.5,2
662,22,25.0,55.0,11.0,2
663,35,31.5,17.5,62.5,3
664,66,47.0,33.0,41.0,3
665,39,33.5,58.5,24.5,1
666,36,32.0,21.0,24.0,2
667,38,33.0,51.0,31.0,1
668,25,26.5,46.5,25.5,2
669,28,28.0,52.0,42.0,1
670,25,26.5,12.5,15.5,2
671,25,26.5,30.5,55.5,3
672,20,24.0,24.0,22.0,2
673,21,24.5,43.5,59.5,3
674,38,33.0,35.0,35.0,2
675,21,24.5,52.5,16.5,2
676,34,31.0,49.0,47.0,1
677,25,26.5,28.5,49.5,2
678,33,30.5,29.5,36.5,2
679,51,39.5,40.5,30.5,1
680,14,21.0,30.0,26.0,2
681,11,19.5,30.5,34.5,2
682,45,36.5,26.5,51.5,3
683,29,28.5,59.5,32.5,1
684,25,26.5,13.5,57.5,2
685,18,23.0,25.0,18.0,2
686,50,39.0,50.0,70.0,3
687,36,32.0,35.0,26.0,2
688,29,28.5,63.5,44.5,1
689,32,30.0,36.0,60.0,3
690,25,26.5,61.5,25.5,1
691,25,26.5,19.5,45.5,2
692,48,38.0,26.0,30.0,2
693,18,23.0,29.0,33.0,2
694,39,33.5,27.5,23.5,2
695,21,25.0,32.5,25.5,2
696,40,34.5,52.0,38.0,1
697,40,34.5,49.0,70.0,3
698,39,34.0,49.5,39.5,1
699,12,20.5,7.0,39.0,2
700,14,21.5,42.0,46.0,2
701,16,22.5,38.0,16.0,2
702,38,33.5,55.0,56.0,1
703,18,23.5,49.0,45.0,2
704,18,23.5,34.0,12.0,2
705,38,33.5,46.0,59.0,3
706,8,18.5,16.0,4.0,2
707,21,25.0,32.5,48.5,2
708,21,25.0,17.5,22.5,2
709,21,25.0,10.5,14.5,2
710,37,33.0,64.5,66.5,1
711,22,25.5,31.0,59.0,3
712,22,25.5,15.0,37.0,2
713,22,25.5,22.0,51.0,2
714,37,33.0,55.5,60.5,3
715,42,35.5,32.0,39.0,3
716,62,45.5,79.0,38.0,0
717,35,32.0,22.5,51.5,3
718,48,38.5,45.0,25.0,1
719,25,27.0,50.5,60.5,3
720,25,27.0,62.5,12.5,1
721,26,27.5,46.0,48.0,2
722,26,27.5,37.0,41.0,2
723,26,27.5,25.0,14.0,2
724,45,37.0,30.5,28.5,2
725,40,34.5,63.0,50.0,1
726,45,37.0,52.5,43.5,1
727,28,28.5,59.0,36.0,1
728,32,30.5,16.0,41.0,2
729,28,28.5,48.0,55.0,3
730,32,30.5,49.0,55.0,3
731,32,30.5,66.0,49.0,1
732,32,30.5,43.0,16.0,2
733,28,29.0,51.0,39.0,1
734,39,34.5,55.5,20.5,1
735,28,29.0,54.0,23.0,1
736,43,36.5,31.5,59.5,3
737,44,37.0,53.0,42.0,1
738,32,31.0,19.0,36.0,2
739,32,31.0,17.0,45.0,2
740,32,31.0,19.0,17.0,2
741,28,29.0,32.0,20.0,2
742,43,36.5,23.5,40.5,3
743,28,29.0,54.0,42.0,1
744,28,29.0,28.0,15.0,2
745,74,52.0,82.0,52.0,0
746,28,29.0,15.0,54.0,2
747,59,44.5,61.5,41.5,1
748,28,29.0,31.0,27.0,2
749,28,29.0,14.0,53.0,2
750,19,24.5,50.5,49.5,2
751,43,36.5,50.5,31.5,1
752,44,37.0,23.0,23.0,2
753,35,32.5,58.5,28.5,1
754,32,31.0,63.0,56.0,1
755,32,31.0,16.0,31.0,2
756,61,45.5,70.5,40.5,0
757,66,48.0,80.0,59.0,0
758,58,44.0,58.0,50.0,0
759,50,40.0,68.0,44.0,1
760,66,48.0,53.0,59.0,0
761,53,41.5,36.5,60.5,3
762,32,31.0,48.0,30.0,1
763,32,31.0,58.0,54.0,1
764,28,29.0,37.0,38.0,2
765,32,31.0,17.0,38.0,2
766,19,24.5,36.5,17.5,2
767,50,40.0,49.0,48.0,1
768,47,38.5,68.5,31.5,1
769,50,40.0,34.0,25.0,2
770,16,23.0,10.0,51.0,2
771,49,39.5,35.5,59.5,3
772,58,44.0,71.0,52.0,0
773,35,32.5,58.5,28.5,1
774,32,31.0,54.0,19.0,1
